seed,result,time(seconds)
7362,solved,0
7363,solved,0
7364,solved,0.01
7365,solved,0
7366,solved,0.01
7367,solved,0
7368,solved,8.01
7369,solved,0
7370,solved,0
7371,solved,0.01
7372,solved,0
7373,solved,0
7374,solved,0.15
7375,solved,0.02
7376,solved,0.05
7377,solved,0.06
7378,solved,0.01
7379,solved,0.09
7380,unsolvable,4.45
7381,solved,0
7382,solved,0.03
7383,solved,2.11
7384,solved,0.01
7385,solved,0
7386,solved,0.1
7387,solved,0.5
7388,solved,0
7389,unsolvable,0.03
7390,unsolvable,0.23
7391,solved,0.01
7392,solved,0
7393,solved,0
7394,solved,0
7395,solved,0.23
7396,solved,0
7397,solved,0
7398,solved,0
7399,solved,0.5
7400,solved,0.03
7401,unsolvable,0.27
7402,unsolvable,0
7403,unsolvable,0.22
7404,solved,2.46
7405,solved,0.01
7406,solved,0
7407,solved,0.05
7408,solved,0
7409,solved,0
7410,solved,0
7411,solved,0
7412,solved,14.07
7413,solved,2.99
7414,solved,0.01
7415,solved,0
7416,solved,0
7417,solved,1.61
7418,solved,0
7419,solved,0.02
7420,solved,0.02
7421,solved,0
7422,solved,3.49
7423,solved,0
7424,solved,0
7425,solved,0.16
7426,solved,0
7427,solved,0.38
7428,solved,0
7429,solved,0.31
7430,unsolvable,0
7431,solved,186.19
7432,solved,0
7433,solved,0
7434,solved,0
7435,solved,0.17
7436,solved,0.03
7437,solved,0
7438,solved,0
7439,solved,0.03
7440,unsolvable,1.19
7441,unsolvable,63.56
7442,solved,0.11
7443,solved,0
7444,solved,0
7445,solved,0
7446,solved,0.01
7447,unsolvable,10.42
7448,unsolvable,2414.84
7449,unsolvable,0.33
7450,solved,0.66
7451,solved,0
7452,solved,0.45
7453,solved,0
7454,solved,0
7455,solved,0.11
7456,unsolvable,1592.61
7457,solved,0
7458,solved,0
7459,solved,0.18
7460,solved,0
7461,solved,0.04
7462,unsolvable,0.08
7463,solved,0.1
7464,solved,0.05
7465,unsolvable,0.23
7466,solved,0.06
7467,solved,0
7468,solved,0
7469,solved,0.07
7470,solved,0
7471,solved,0.04
7472,solved,0
7473,solved,0.01
7474,solved,0
7475,unsolvable,17.49
7476,solved,0.34
7477,solved,0.31
7478,solved,0.01
7479,solved,0
7480,solved,0.01
7481,solved,0.01
7482,solved,0
7483,solved,0
7484,solved,0.55
7485,solved,0.03
7486,solved,35.55
7487,solved,0
7488,unsolvable,4.77
7489,solved,0
7490,solved,0
7491,solved,0
7492,unsolvable,4.76
7493,solved,0
7494,solved,0
7495,unsolvable,0.48
7496,solved,0.04
7497,solved,0.01
7498,solved,0.02
7499,solved,0
7500,unsolvable,0.07
7501,unsolvable,9.02
7502,solved,0
7503,solved,0
7504,unsolvable,23.22
7505,solved,0
7506,solved,0.32
7507,solved,0.01
7508,solved,2.81
7509,unsolvable,1.84
7510,solved,0.06
7511,solved,0.06
7512,solved,0
7513,solved,0
7514,solved,0
7515,solved,0
7516,solved,0
7517,unsolvable,8.82
7518,solved,0
7519,solved,0
7520,solved,0
7521,solved,0.11
7522,solved,0
7523,solved,0
7524,solved,0.02
7525,solved,0.01
7526,solved,0
7527,solved,0
7528,solved,0.05
7529,solved,0
7530,unsolvable,100.1
7531,unsolvable,200.24
7532,solved,7.05
7533,solved,0.28
7534,solved,0.03
7535,solved,1.87
7536,solved,0.04
7537,solved,10.29
7538,solved,0.08
7539,solved,0
7540,unsolvable,9.65
7541,solved,2583.48
7542,unsolvable,0.03
7543,solved,0.04
7544,solved,0.52
7545,solved,0
7546,solved,0
7547,unsolvable,92.11
7548,solved,21.63
7549,solved,0
7550,solved,0
7551,unsolvable,0.05
7552,solved,0
7553,unsolvable,14.39
7554,solved,0.03
7555,solved,0
7556,unsolvable,0.7
7557,solved,0.23
7558,solved,0.01
7559,unsolvable,0.01
7560,solved,0
7561,solved,0.02
7562,unsolvable,36.91
7563,unsolvable,0
7564,solved,0.36
7565,solved,0.14
7566,solved,0
7567,unsolvable,0.04
7568,solved,0.18
7569,solved,0.05
7570,solved,0.98
7571,solved,0.43
7572,unsolvable,19.86
7573,solved,0.02
7574,unsolvable,1.75
7575,solved,0
7576,unsolvable,0
7577,solved,0.04
7578,unsolvable,42.08
7579,unsolvable,454.67
7580,solved,0
7581,solved,0
7582,solved,0
7583,unsolvable,14.55
7584,solved,1.46
7585,solved,0
7586,unsolvable,0.88
7587,solved,0
7588,solved,0.06
7589,solved,0
7590,unsolvable,310.49
7591,solved,0
7592,solved,0
7593,solved,0
7594,solved,0.03
7595,unsolvable,0.01
7596,solved,0
7597,unsolvable,9.49
7598,solved,8.53
7599,solved,9.74
7600,solved,0.06
7601,solved,254.38
7602,solved,0.05
7603,solved,0
7604,solved,0
7605,solved,0
7606,solved,2.66
7607,solved,3.42
7608,solved,0.01
7609,solved,0
7610,solved,0
7611,solved,0
7612,solved,2.21
7613,solved,0
7614,solved,0.13
7615,solved,0.08
7616,unsolvable,0.03
7617,unsolvable,278.73
7618,solved,0
7619,solved,0.01
7620,solved,0
7621,solved,0
7622,solved,0
7623,solved,0
7624,solved,0
7625,unsolvable,0
7626,solved,0
7627,solved,236.17
7628,solved,0
7629,solved,0
7630,solved,0
7631,solved,0.17
7632,solved,0
7633,unsolvable,79.59
7634,solved,0.12
7635,solved,0.28
7636,solved,0
7637,solved,0
7638,solved,0
7639,solved,0.02
7640,solved,0.07
7641,solved,0
7642,unsolvable,192.72
7643,solved,1.71
7644,solved,0.17
7645,unsolvable,136.48
7646,solved,0.01
7647,solved,0
7648,solved,2.89
7649,unsolvable,212.56
7650,solved,0
7651,solved,13.23
7652,solved,0.02
7653,solved,5.96
7654,solved,0.02
7655,solved,0
7656,solved,0
7657,solved,0.1
7658,solved,0.15
7659,solved,0
7660,solved,0.25
7661,solved,1.1
7662,solved,0
7663,solved,0
7664,unsolvable,0.66
7665,solved,0.1
7666,solved,0
7667,unsolvable,0.03
7668,solved,0.02
7669,solved,0.9
7670,solved,0
7671,solved,0
7672,unsolvable,0
7673,solved,0.01
7674,unsolvable,29.48
7675,solved,0.25
7676,solved,0
7677,unsolvable,343.39
7678,solved,2.24
7679,solved,52.72
7680,solved,0.04
7681,solved,0
7682,solved,0.01
7683,solved,0
7684,solved,0.6
7685,solved,0
7686,solved,0.05
7687,solved,0
7688,solved,0
7689,solved,0
7690,solved,4.36
7691,solved,0.21
7692,solved,0
7693,solved,0
7694,solved,0
7695,solved,0
7696,unsolvable,7.24
7697,solved,0.01
7698,solved,0
7699,unsolvable,2592.6
7700,solved,7.45
7701,solved,0.01
7702,solved,0.01
7703,solved,0
7704,solved,0.28
7705,solved,0
7706,solved,0
7707,unsolvable,472.18
7708,solved,0
7709,solved,0
7710,solved,0.46
7711,solved,0.74
7712,solved,0.18
7713,solved,0
7714,solved,29.1
7715,solved,2.61
7716,solved,0.02
7717,unsolvable,0.04
7718,unsolvable,0
7719,solved,0
7720,solved,13.16
7721,solved,0.05
7722,solved,0
7723,solved,9.49
7724,solved,0
7725,solved,0
7726,solved,0.82
7727,solved,0
7728,solved,0
7729,solved,0.21
7730,solved,0
7731,solved,0.01
7732,solved,0
7733,solved,9.76
7734,solved,5.73
7735,solved,0.02
7736,solved,2.14
7737,unsolvable,90.35
7738,solved,0
7739,unsolvable,510.65
7740,solved,0.06
7741,solved,0
7742,solved,0
7743,unsolvable,191.72
7744,solved,0.01
7745,unsolvable,0
7746,solved,0
7747,solved,0
7748,solved,0.02
7749,solved,0.1
7750,solved,0.05
7751,solved,0
7752,solved,0
7753,solved,0.03
7754,solved,0.04
7755,solved,0
7756,unsolvable,0
7757,unsolvable,0
7758,unsolvable,515.24
7759,solved,0
7760,solved,2.86
7761,solved,0
7762,unsolvable,0
7763,solved,0
7764,solved,0.03
7765,solved,0
7766,solved,0
7767,solved,0
7768,solved,0
7769,unsolvable,0.08
7770,solved,0
7771,unsolvable,0
7772,solved,0.05
7773,solved,0
7774,solved,0.01
7775,solved,6.17
7776,solved,0.01
7777,solved,17.28
7778,solved,0.44
7779,solved,0
7780,solved,0.65
7781,solved,0
7782,solved,0.01
7783,solved,0
7784,solved,0.2
7785,solved,0
7786,solved,0
7787,solved,0
7788,solved,0
7789,solved,0.02
7790,unsolvable,1.35
7791,solved,0
7792,solved,0.03
7793,unsolvable,48.67
7794,unsolvable,1058.37
7795,solved,0
7796,solved,0
7797,solved,0.18
7798,solved,0
7799,solved,0.02
7800,unsolvable,0.07
7801,solved,0.37
7802,solved,32.38
7803,solved,0
7804,unsolvable,0.24
7805,solved,0.05
7806,solved,0
7807,unsolvable,0
7808,unsolvable,0.2
7809,solved,0
7810,solved,0
7811,solved,0.29
7812,unsolvable,0.03
7813,solved,0
7814,solved,0.1
7815,solved,0
7816,solved,4.47
7817,solved,0
7818,solved,0.16
7819,solved,0
7820,solved,0
7821,unsolvable,16135.52
7822,unsolvable,14.61
7823,solved,0.38
7824,solved,48.04
7825,solved,0.02
7826,solved,0
7827,solved,0.03
7828,solved,0.01
7829,solved,0
7830,solved,0.01
7831,solved,0.01
7832,solved,0
7833,solved,0.01
7834,solved,0
7835,solved,16.09
7836,solved,0
7837,solved,0.75
7838,solved,4.08
7839,solved,0.07
7840,unsolvable,3.79
7841,solved,0
7842,solved,81.12
7843,solved,0.01
7844,solved,0
7845,solved,0
7846,solved,0.2
7847,solved,0
7848,solved,0
7849,solved,0.13
7850,solved,0.05
7851,solved,0
7852,solved,0.04
7853,solved,0.01
7854,solved,0
7855,solved,0
7856,solved,1.27
7857,unsolvable,1.5
7858,solved,0.09
7859,solved,0.1
7860,solved,0.03
7861,unsolvable,4.89
7862,unsolvable,2.27
7863,solved,0.25
7864,solved,0
7865,solved,0
7866,solved,0
7867,solved,0
7868,unsolvable,2.13
7869,solved,0
7870,unsolvable,1.84
7871,solved,0
7872,unsolvable,0
7873,solved,0.34
7874,unsolvable,20.51
7875,solved,0
7876,solved,0
7877,solved,0
7878,solved,0.01
7879,solved,0
7880,unsolvable,0
7881,solved,0.17
7882,solved,0
7883,solved,0.01
7884,unsolvable,0
7885,solved,3.62
7886,solved,0.03
7887,solved,0
7888,solved,0.01
7889,solved,0.1
7890,solved,0
7891,unsolvable,0.58
7892,solved,0
7893,unsolvable,51.01
7894,unsolvable,0
7895,unsolvable,25.61
7896,unsolvable,5.75
7897,solved,10.76
7898,solved,0
7899,solved,0
7900,solved,0
7901,solved,0.04
7902,solved,0.15
7903,solved,0
7904,solved,0
7905,solved,0.86
7906,solved,0
7907,solved,16.05
7908,solved,0
7909,unsolvable,1550.29
7910,unsolvable,1.84
7911,solved,0
7912,solved,0
7913,solved,0.02
7914,solved,0
7915,solved,0
7916,solved,3.85
7917,unsolvable,0.01
7918,solved,0
7919,solved,0.17
7920,solved,0.62
7921,solved,0.93
7922,unsolvable,1.21
7923,solved,0
7924,solved,0.33
7925,solved,0
7926,solved,0.7
7927,unsolvable,0.15
7928,unsolvable,1.95
7929,solved,0
7930,solved,0.01
7931,solved,0.31
7932,solved,0.51
7933,solved,0.28
7934,unsolvable,7.51
7935,solved,0
7936,solved,1.44
7937,solved,0.21
7938,solved,0.12
7939,solved,4.64
7940,solved,67.02
7941,solved,0
7942,solved,0
7943,solved,0
7944,solved,0
7945,solved,0.06
7946,solved,0.36
7947,unsolvable,0.43
7948,unsolvable,2.98
7949,solved,0
7950,solved,0.51
7951,solved,0
7952,solved,0
7953,unsolvable,0.27
7954,solved,0
7955,solved,0.11
7956,unsolvable,1908.55
7957,unsolvable,0.1
7958,solved,0
7959,solved,0
7960,solved,0
7961,solved,69.61
7962,solved,0
7963,solved,0.35
7964,unsolvable,0.02
7965,solved,0.06
7966,solved,0.01
7967,solved,21.7
7968,solved,0
7969,unsolvable,0
7970,solved,0.2
7971,solved,0.57
7972,solved,0
7973,solved,0
7974,solved,0
7975,solved,0
7976,solved,0.48
7977,solved,0.35
7978,solved,0
7979,unsolvable,0.01
7980,solved,2.77
7981,solved,0
7982,solved,0
7983,solved,0
7984,solved,0.01
7985,solved,0
7986,unsolvable,0
7987,solved,0.31
7988,solved,0
7989,solved,0
7990,solved,0
7991,solved,0.36
7992,solved,0.27
7993,solved,0
7994,solved,0
7995,solved,0
7996,solved,0.08
7997,solved,0.12
7998,unsolvable,0
7999,solved,0.09
8000,unsolvable,675.36
8001,solved,0
8002,solved,0.01
8003,solved,0
8004,solved,0
8005,solved,0.03
8006,solved,0.45
8007,unsolvable,1387.81
8008,solved,0.07
8009,solved,0
8010,solved,0.27
8011,unsolvable,576.47
8012,solved,0
8013,solved,0.01
8014,solved,0
8015,unsolvable,0.17
8016,unsolvable,38.72
8017,unsolvable,256.22
8018,solved,0.01
8019,solved,0
8020,solved,0
8021,solved,0.64
8022,unsolvable,173.05
8023,solved,0
8024,solved,0.06
8025,unsolvable,0
8026,solved,0.13
8027,solved,3.6
8028,solved,10.27
8029,unsolvable,0.46
8030,solved,0
8031,solved,0
8032,solved,0.07
8033,solved,0
8034,solved,0
8035,solved,0
8036,solved,93.56
8037,solved,3.35
8038,unsolvable,0.01
8039,solved,0
8040,solved,0
8041,solved,23.52
8042,solved,0
8043,solved,1.53
8044,unsolvable,324.96
8045,solved,0
8046,unsolvable,0.99
8047,solved,0
8048,unsolvable,0.08
8049,solved,0.04
8050,unsolvable,6.43
8051,solved,0.13
8052,solved,0.09
8053,solved,0
8054,solved,0
8055,solved,0
8056,solved,0.14
8057,unsolvable,7.36
8058,solved,0
8059,solved,0.08
8060,solved,0.08
8061,solved,0.72
8062,solved,0.06
8063,solved,2.65
8064,solved,0
8065,solved,1.26
8066,solved,0.01
8067,unsolvable,188.15
8068,unsolvable,0
8069,solved,10.5
8070,solved,0
8071,solved,0
8072,solved,0
8073,solved,0
8074,solved,0
8075,solved,0.02
8076,unsolvable,0
8077,solved,0
8078,solved,0.01
8079,solved,0
8080,solved,0
8081,solved,0.01
8082,solved,6.45
8083,solved,0.01
8084,solved,0
8085,unsolvable,0.07
8086,solved,0.22
8087,solved,0
8088,solved,0.01
8089,solved,0.01
8090,solved,0
8091,solved,0.56
8092,solved,0
8093,solved,0
8094,unsolvable,675.59
8095,solved,0
8096,unsolvable,4.84
8097,solved,0.63
8098,solved,0.18
8099,solved,0
8100,unsolvable,0.53
8101,solved,0
8102,solved,0.01
8103,solved,0
8104,solved,0
8105,unsolvable,0
8106,solved,0
8107,solved,0
8108,solved,0.01
8109,unsolvable,46.89
8110,solved,0.11
8111,solved,0.01
8112,solved,0.08
8113,solved,1.86
8114,solved,0
8115,solved,0.32
8116,solved,0
8117,solved,0
8118,solved,49.22
8119,unsolvable,3387.03
8120,unsolvable,0.01
8121,solved,0
8122,solved,0.08
8123,solved,0
8124,solved,0
8125,unsolvable,588.93
8126,solved,0.2
8127,solved,0.02
8128,solved,0.29
8129,solved,0.02
8130,solved,0.01
8131,solved,0.08
8132,solved,0
8133,solved,0
8134,solved,0.53
8135,solved,0.02
8136,solved,0.01
8137,solved,0
8138,solved,0
8139,solved,0.06
8140,solved,0.03
8141,solved,0
8142,unsolvable,12.46
8143,solved,0
8144,solved,0
8145,unsolvable,0.02
8146,solved,0
8147,solved,0
8148,solved,0
8149,solved,0
8150,solved,0.12
8151,solved,0.02
8152,solved,0
8153,solved,0.05
8154,solved,0
8155,unsolvable,1
8156,solved,0
8157,solved,0
8158,solved,0.01
8159,solved,0
8160,solved,0
8161,solved,0.04
8162,unsolvable,4.44
8163,solved,0
8164,solved,0.45
8165,solved,0.09
8166,solved,0.01
8167,solved,0
8168,solved,0
8169,unsolvable,0.06
8170,solved,0.05
8171,solved,1.99
8172,unsolvable,0
8173,solved,0
8174,unsolvable,0
8175,solved,0
8176,unsolvable,0.15
8177,solved,0.03
8178,solved,0.7
8179,solved,0.01
8180,unsolvable,0.41
8181,solved,16.98
8182,solved,0
8183,solved,0.02
8184,solved,0
8185,unsolvable,10.6
8186,unsolvable,297.77
8187,solved,2.41
8188,solved,0.04
8189,solved,3.67
8190,solved,0
8191,solved,0
8192,solved,0
8193,solved,0.03
8194,solved,0.01
8195,solved,0
8196,unsolvable,0
8197,solved,0
8198,solved,0
8199,unsolvable,0.01
8200,solved,0
8201,solved,1.16
8202,solved,0.16
8203,solved,0
8204,unsolvable,1924.39
8205,solved,0
8206,solved,0.01
8207,solved,0
8208,solved,0
8209,solved,0
8210,solved,0
8211,solved,0
8212,unsolvable,1.5
8213,solved,1.53
8214,solved,0.08
8215,solved,0
8216,solved,0
8217,solved,0
8218,unsolvable,0.2
8219,solved,0
8220,solved,0
8221,solved,0
8222,solved,0
8223,unsolvable,0
8224,unsolvable,117.84
8225,solved,0.29
8226,solved,0
8227,solved,0
8228,solved,0.01
8229,unsolvable,0.19
8230,solved,0.05
8231,solved,0
8232,unsolvable,0.02
8233,solved,0
8234,unsolvable,0
8235,solved,0.22
8236,solved,0
8237,solved,0.2
8238,solved,0.13
8239,solved,0
8240,unsolvable,0.05
8241,unsolvable,13.96
8242,solved,0
8243,solved,0.49
8244,solved,0
8245,solved,0.04
8246,solved,0
8247,solved,0
8248,solved,0
8249,solved,0
8250,solved,0.02
8251,solved,0.3
8252,unsolvable,0
8253,solved,0
8254,solved,0
8255,solved,0.01
8256,unsolvable,0
8257,unsolvable,0
8258,unsolvable,6.32
8259,solved,0
8260,solved,0
8261,unsolvable,186.63
8262,solved,0.02
8263,solved,0
8264,solved,0
8265,solved,0
8266,solved,0.3
8267,solved,3.64
8268,unsolvable,23.55
8269,solved,0.03
8270,solved,0
8271,solved,0.15
8272,unsolvable,826.18
8273,solved,0
8274,solved,0.79
8275,solved,0
8276,solved,1.56
8277,solved,0.31
8278,solved,0.06
8279,solved,0.02
8280,solved,0.02
8281,solved,4.16
8282,unsolvable,0.63
8283,solved,70.36
8284,solved,0
8285,solved,0
8286,solved,0.01
8287,unsolvable,0
8288,unsolvable,0
8289,solved,0
8290,solved,6.7
8291,solved,0
8292,unsolvable,0
8293,unsolvable,0
8294,solved,0
8295,solved,0.11
8296,solved,0
8297,solved,0.05
8298,solved,0.42
8299,unsolvable,34.89
8300,solved,0
8301,solved,0
8302,solved,0
8303,solved,0
8304,solved,0
8305,solved,0.11
8306,solved,0.01
8307,unsolvable,2.21
8308,unsolvable,38.6
8309,solved,0
8310,solved,0.27
8311,solved,0.01
8312,solved,0.06
8313,solved,0.03
8314,solved,0
8315,unsolvable,0
8316,solved,0.35
8317,solved,0
8318,solved,0
8319,solved,0
8320,unsolvable,0.01
8321,solved,0
8322,unsolvable,6.58
8323,solved,0
8324,solved,16.15
8325,solved,0
8326,solved,0
8327,solved,13.39
8328,solved,0.01
8329,solved,0.07
8330,solved,1.41
8331,solved,0.03
8332,solved,0
8333,unsolvable,0.25
8334,solved,0.54
8335,solved,0
8336,solved,0.01
8337,solved,0
8338,solved,0.03
8339,solved,0
8340,solved,0
8341,unsolvable,0
8342,solved,0
8343,solved,0.01
8344,unsolvable,10.51
8345,unsolvable,0.03
8346,solved,0
8347,solved,0.12
8348,unsolvable,186.33
8349,solved,0
8350,solved,0.2
8351,solved,0
8352,solved,0.01
8353,unsolvable,22.73
8354,solved,0
8355,solved,0
8356,solved,0
8357,solved,0.01
8358,solved,0
8359,unsolvable,0
8360,unsolvable,0
8361,solved,0
8362,solved,0
8363,solved,0
8364,solved,0
8365,solved,0.01
8366,solved,0
8367,solved,0
8368,unsolvable,0
8369,solved,0.03
8370,solved,0
8371,solved,0.01
8372,solved,0
8373,solved,0.07
8374,solved,0.69
8375,solved,0
8376,unsolvable,14.15
8377,solved,0.01
8378,solved,8.87
8379,solved,0
8380,solved,0
8381,solved,0
8382,unsolvable,1382.76
8383,solved,0
8384,solved,0
8385,solved,0
8386,solved,0.05
8387,solved,0
8388,solved,0.28
8389,solved,1.89
8390,solved,17.47
8391,unsolvable,0
8392,solved,0
8393,solved,0
8394,solved,3.85
8395,solved,11.22
8396,solved,29.42
8397,solved,0
8398,solved,0.01
8399,solved,0.32
8400,solved,0.52
8401,solved,0
8402,solved,0.08
8403,solved,0.08
8404,unsolvable,0
8405,unsolvable,0.31
8406,unsolvable,4.85
8407,solved,0
8408,solved,0
8409,solved,0
8410,unsolvable,3.4
8411,unsolvable,1249.42
8412,solved,0
8413,solved,0
8414,solved,0.01
8415,solved,5.12
8416,solved,0.24
8417,solved,0.29
8418,solved,0
8419,unsolvable,1.4
8420,solved,0.6
8421,solved,0.04
8422,solved,0
8423,solved,0.01
8424,solved,0
8425,solved,0.02
8426,unsolvable,0
8427,unsolvable,0.03
8428,solved,0
8429,unsolvable,413.61
8430,solved,0
8431,solved,1.06
8432,solved,0
8433,solved,0
8434,solved,0.08
8435,unsolvable,0
8436,solved,67.74
8437,unsolvable,19.1
8438,solved,12.22
8439,solved,0.65
8440,unsolvable,0.05
8441,solved,0
8442,solved,0
8443,solved,0
8444,solved,0.2
8445,solved,0
8446,solved,0.43
8447,solved,0
8448,solved,0
8449,solved,0.06
8450,solved,0
8451,solved,5.77
8452,solved,0.03
8453,solved,0
8454,unsolvable,0.01
8455,solved,0
8456,solved,0
8457,solved,0.01
8458,solved,0.08
8459,solved,0
8460,solved,0.4
8461,unsolvable,0.89
8462,solved,3.63
8463,solved,0.01
8464,solved,0.07
8465,solved,1.13
8466,solved,0
8467,unsolvable,25.98
8468,unsolvable,0.29
8469,solved,0
8470,unsolvable,0
8471,unsolvable,0
8472,solved,0.29
8473,solved,0.01
8474,solved,0
8475,unsolvable,0.07
8476,unsolvable,9.7
8477,solved,0
8478,solved,0.01
8479,solved,0
8480,solved,0
8481,solved,0
8482,solved,0.02
8483,solved,0.11
8484,solved,2.2
8485,solved,0.13
8486,solved,0.01
8487,solved,0.05
8488,solved,0.12
8489,unsolvable,0.1
8490,solved,0
8491,unsolvable,0.83
8492,unsolvable,54.76
8493,solved,0.01
8494,unsolvable,0.91
8495,unsolvable,0
8496,solved,5.66
8497,solved,0
8498,solved,0.26
8499,solved,0
8500,solved,0.03
8501,unsolvable,41.15
8502,unsolvable,14.01
8503,unsolvable,0
8504,solved,0
8505,solved,0
8506,solved,0.03
8507,solved,0
8508,solved,0
8509,solved,0
8510,unsolvable,0.27
8511,solved,0
8512,solved,0.23
8513,solved,0.34
8514,unsolvable,3.48
8515,solved,33.76
8516,solved,0
8517,solved,0
8518,solved,26.01
8519,unsolvable,0
8520,unsolvable,79.77
8521,unsolvable,0.05
8522,unsolvable,0
8523,solved,0
8524,unsolvable,85.25
8525,solved,0.02
8526,solved,0
8527,solved,0.03
8528,solved,0
8529,solved,0
8530,solved,0
8531,solved,0.18
8532,solved,0
8533,solved,0
8534,solved,0.09
8535,solved,67.23
8536,unsolvable,0
8537,solved,7.91
8538,solved,0
8539,solved,0
8540,unsolvable,0.02
8541,solved,0
8542,solved,0.05
8543,solved,0
8544,unsolvable,0
8545,solved,0.02
8546,solved,0
8547,solved,0
8548,solved,0.51
8549,solved,1.3
8550,solved,0
8551,solved,0
8552,unsolvable,0.14
8553,solved,0
8554,solved,0
8555,solved,0
8556,unsolvable,0.02
8557,solved,0
8558,solved,3.77
8559,solved,0.01
8560,solved,0
8561,solved,0
8562,solved,0
8563,solved,0
8564,solved,0
8565,unsolvable,441.33
8566,solved,0
8567,solved,0.02
8568,solved,6.8
8569,solved,0
8570,solved,0.01
8571,solved,0
8572,unsolvable,0.16
8573,unsolvable,0.06
8574,solved,0
8575,solved,0
8576,solved,0
8577,solved,4.88
8578,solved,0.05
8579,unsolvable,0.06
8580,solved,0.04
8581,solved,0
8582,unsolvable,295.98
8583,unsolvable,0.23
8584,solved,0
8585,solved,0
8586,solved,0
8587,solved,0.19
8588,solved,0
8589,solved,0.81
8590,solved,1.71
8591,solved,0
8592,solved,0
8593,solved,0
8594,solved,0.33
8595,unsolvable,0
8596,solved,0
8597,solved,0
8598,solved,0
8599,solved,0.92
8600,solved,0
8601,unsolvable,0.01
8602,solved,7.26
8603,solved,0.3
8604,solved,0.74
8605,solved,0
8606,solved,0
8607,solved,0
8608,solved,2.7
8609,solved,0
8610,solved,0
8611,solved,0.02
8612,solved,0.32
8613,solved,0.55
8614,solved,0
8615,solved,5.02
8616,solved,0
8617,solved,2.22
8618,unsolvable,16.03
8619,solved,0
8620,solved,0
8621,solved,0.03
8622,solved,0
8623,solved,0.05
8624,solved,0
8625,solved,0.91
8626,solved,0.01
8627,solved,0.8
8628,solved,0
8629,solved,0.13
8630,unsolvable,0.17
8631,unsolvable,0
8632,solved,0
8633,solved,0.6
8634,solved,0.24
8635,solved,0.53
8636,solved,0
8637,solved,0.03
8638,unsolvable,1.47
8639,solved,0
8640,solved,0
8641,solved,0.57
8642,solved,0.09
8643,solved,0
8644,solved,0
8645,unsolvable,1.82
8646,solved,0
8647,unsolvable,42.03
8648,unsolvable,2386.3
8649,unsolvable,138.41
8650,solved,0
8651,solved,0
8652,unsolvable,0.01
8653,solved,0.64
8654,unsolvable,1.86
8655,solved,0.01
8656,solved,0.31
8657,solved,0.02
8658,solved,0
8659,solved,0
8660,solved,0
8661,solved,0.44
8662,solved,6.09
8663,solved,0.05
8664,solved,0
8665,unsolvable,0.02
8666,solved,0.03
8667,solved,0.46
8668,solved,0
8669,solved,116.57
8670,solved,0.01
8671,solved,0.03
8672,solved,0
8673,solved,0.21
8674,solved,0
8675,solved,0.01
8676,solved,7.7
8677,solved,0
8678,solved,0
8679,solved,0.36
8680,solved,0
8681,solved,0
8682,solved,0.03
8683,solved,0
8684,solved,1.12
8685,solved,0
8686,solved,0
8687,solved,0
8688,solved,0.58
8689,unsolvable,0.02
8690,solved,0.09
8691,solved,0.16
8692,solved,0
8693,solved,1.15
8694,solved,0
8695,solved,0
8696,solved,0.05
8697,unsolvable,30.93
8698,solved,1.16
8699,solved,0.01
8700,solved,0
8701,solved,0
8702,solved,0.02
8703,solved,0
8704,solved,0.15
8705,unsolvable,0.25
8706,unsolvable,0
8707,solved,0
8708,unsolvable,0
8709,solved,0.07
8710,solved,0.04
8711,solved,0
8712,solved,0.01
8713,solved,0.04
8714,solved,56.13
8715,solved,0
8716,solved,0.01
8717,solved,0.01
8718,solved,1.73
8719,unsolvable,0.59
8720,solved,12.38
8721,solved,1.56
8722,solved,0
8723,solved,6.71
8724,solved,0
8725,solved,2.49
8726,solved,0
8727,unsolvable,0
8728,solved,0
8729,solved,0.01
8730,solved,0
8731,solved,0.24
8732,solved,0
8733,solved,0
8734,solved,22.16
8735,solved,0
8736,solved,0.02
8737,solved,0.03
8738,solved,0.26
8739,unsolvable,23847.83
8740,unsolvable,8.28
8741,solved,0
8742,solved,4.28
8743,solved,0.01
8744,solved,0.01
8745,solved,1.45
8746,unsolvable,149.78
8747,solved,0.7
8748,solved,1.34
8749,unsolvable,1250.28
8750,unsolvable,0.02
8751,solved,0.02
8752,solved,0
8753,solved,0.33
8754,solved,12.86
8755,solved,0
8756,solved,0
8757,solved,0
8758,solved,0
8759,unsolvable,590.11
8760,solved,0.03
8761,solved,0.02
8762,unsolvable,0.28
8763,unsolvable,0
8764,solved,0.02
8765,solved,0
8766,solved,0
8767,solved,0.03
8768,unsolvable,0.01
8769,unsolvable,0
8770,solved,0
8771,solved,0
8772,solved,0.15
8773,solved,0
8774,solved,0
8775,solved,0.08
8776,solved,0
8777,solved,0
8778,solved,0.02
8779,solved,0
8780,solved,7.44
8781,unsolvable,0.3
8782,solved,0
8783,solved,0.04
8784,solved,0
8785,unsolvable,0.23
8786,unsolvable,0.03
8787,unsolvable,838.77
8788,solved,0.01
8789,solved,0
8790,unsolvable,140.61
8791,solved,4.24
8792,solved,31.49
8793,solved,0
8794,solved,0
8795,solved,0
8796,solved,0
8797,unsolvable,545.36
8798,solved,0.11
8799,solved,0.33
8800,unsolvable,0.19
8801,solved,0.02
8802,unsolvable,19.44
8803,unsolvable,75.76
8804,unsolvable,0
