3629, unsolvable, 194817, 96638950, 28149970, 96638949, 8305461, 0, 19844509, 25165843, 69, 0, unsolvable, 215.52, 211.69, 3.03, 6674168
2933, unsolvable, 3530378, 2085186178, 575225214, 2085186177, 206271895, 268953319, 100000000, 100663319, 127, 0, unsolvable, 3703.58, 3672.86, 17.15, 32858860
5388, solved, 2216973, 1065075644, 353014437, 1065075552, 179825029, 73189408, 100000000, 100663319, 92, 92, solved, 2386.21, 2355.62, 21.47, 33849232
9844, unsolvable, 29785, 17597758, 4951789, 17597757, 1521535, 0, 3430254, 6291469, 60, 0, unsolvable, 32.74, 32.08, 0.53, 1173988
8865, unsolvable, 333192, 156332015, 38626841, 156332014, 2177509, 0, 36449332, 50331653, 96, 0, unsolvable, 373.81, 366.84, 5.86, 12184296
2773, unsolvable, 88983, 47763130, 13988919, 47763129, 4766687, 0, 9222232, 12582917, 69, 0, unsolvable, 98.69, 96.81, 1.53, 3176348
9766, unsolvable, 75687, 39766108, 12045314, 39766107, 3856108, 0, 8189206, 12582917, 41, 0, unsolvable, 84.52, 82.96, 1.30, 2808440
4793, unsolvable, 183757, 107730246, 31630175, 107730245, 9889669, 0, 21740506, 25165843, 59, 0, unsolvable, 206.90, 202.98, 3.13, 7341752
7940, solved, 277306, 174210147, 52457918, 174210046, 24081014, 0, 28376904, 50331653, 104, 101, solved, 306.26, 301.03, 4.33, 9689604
9139, timed-out, 3600000, 2294078108, 672743475, 2294078058, 392662774, 180080701, 100000000, 100663319, 1062, 50, timed-out, 3773.27, 3743.65, 18.12, 32848664
2679, solved, 213930, 129255613, 30354646, 129255516, 10451567, 0, 19903079, 25165843, 419, 97, solved, 232.40, 228.44, 3.18, 6620844
3684, timed-out, 3600000, 2669167653, 1074494548, 2669167597, 718789569, 255704979, 100000000, 100663319, 356, 56, timed-out, 3782.47, 3753.70, 14.78, 32923172
5594, unsolvable, 1128912, 496700374, 130526908, 496700373, 30998936, 0, 99527972, 100663319, 208, 0, unsolvable, 1241.26, 1218.78, 17.94, 32870468
8846, unsolvable, 1118939, 613245000, 176068983, 613244999, 65981003, 10087980, 100000000, 100663319, 74, 0, unsolvable, 1246.29, 1226.26, 15.65, 32876316
2091, unsolvable, 1322444, 768002720, 196317303, 768002719, 79636447, 16680856, 100000000, 100663319, 81, 0, unsolvable, 1436.71, 1416.11, 16.14, 33189656
7456, unsolvable, 998484, 558107856, 162927764, 558107855, 74709929, 0, 88217835, 100663319, 187, 0, unsolvable, 1101.00, 1083.39, 14.43, 29242808
4510, unsolvable, 364435, 209094306, 72431607, 209094305, 33901076, 0, 38530531, 50331653, 200, 0, unsolvable, 404.35, 396.87, 6.10, 12831680
8850, solved, 49369, 28533402, 5552966, 28533301, 1565881, 0, 3987085, 6291469, 156, 101, solved, 52.84, 51.93, 0.67, 1353784
5639, timed-out, 3600000, 2058187022, 544641820, 2058186990, 185053667, 259588153, 100000000, 100663319, 71, 32, timed-out, 3783.08, 3755.13, 15.51, 32972456
4453, solved, 139938, 78921540, 24414187, 78921452, 9012773, 0, 15401414, 25165843, 88, 88, solved, 154.94, 151.91, 2.41, 5337544
2499, unsolvable, 358150, 212260242, 68062805, 212260241, 25400849, 0, 42661956, 50331653, 351, 0, unsolvable, 401.62, 393.87, 6.12, 14131524
9314, unsolvable, 218930, 161971952, 64926192, 161971951, 42393098, 0, 22533094, 25165843, 116, 0, unsolvable, 242.31, 238.08, 3.24, 7452772
8011, unsolvable, 331164, 170913488, 52116333, 170913487, 13177912, 0, 38938421, 50331653, 33, 0, unsolvable, 374.70, 367.38, 5.78, 13411368
3679, solved, 69318, 41233378, 12492998, 41233285, 5402337, 0, 7090661, 12582917, 93, 93, solved, 76.30, 74.90, 1.10, 2468332
2093, unsolvable, 444064, 272824106, 65910256, 272824105, 18238402, 0, 47671854, 50331653, 72, 0, unsolvable, 496.68, 487.94, 6.85, 15694952
4721, timed-out, 3600000, 1996414679, 513081294, 1996414645, 232925372, 180155922, 100000000, 100663319, 301, 34, timed-out, 3783.07, 3750.25, 20.39, 32894180
9498, unsolvable, 148971, 79363855, 24496590, 79363854, 5995641, 0, 18500949, 25165843, 75, 0, unsolvable, 171.22, 167.64, 3.02, 6175436
4066, unsolvable, 408554, 239840709, 70558772, 239840708, 30230010, 0, 40328762, 50331653, 89, 0, unsolvable, 452.80, 445.05, 6.43, 13491700
7909, unsolvable, 1391407, 589097393, 179219204, 589097392, 79140653, 78551, 100000000, 100663319, 479, 0, unsolvable, 1501.06, 1474.56, 21.42, 32906844
3603, unsolvable, 310423, 172561399, 50511308, 172561398, 21477865, 0, 29033443, 50331653, 63, 0, unsolvable, 344.89, 338.93, 4.76, 10112944
8036, solved, 303684, 146262589, 41207697, 146262493, 11843055, 0, 29364642, 50331653, 96, 96, solved, 337.24, 331.23, 4.85, 10301980
8000, unsolvable, 455187, 246316494, 74236734, 246316493, 30463263, 0, 43773471, 50331653, 98, 0, unsolvable, 502.37, 493.56, 7.01, 14517816
