824, solved, 15, 10879, 3442, 10797, 1985, 0, 1457, 1543, 82, 82, , , , , , , , , , , , solved, 0.01, 0.01, 0.00, 1600
825, solved, 0, 128, 112, 38, 45, 0, 67, 97, 90, 90, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1184
826, solved, 2, 802, 418, 717, 116, 0, 302, 389, 85, 85, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1252
827, solved, 93, 47203, 16942, 47125, 7157, 0, 9785, 12289, 78, 78, , , , , , , , , , , , solved, 0.10, 0.09, 0.00, 4244
828, solved, 5, 2310, 995, 2218, 341, 0, 654, 769, 92, 92, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1360
715, solved, 26393, 11028239, 3183076, 11028145, 821424, 0, 2361652, 3145739, 94, 94, , , , , , , , , , , , solved, 29.05, 28.54, 0.40, 810992
830, solved, 1, 332, 179, 241, 53, 0, 126, 193, 91, 91, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1208
831, solved, 8, 2948, 1436, 2855, 386, 0, 1050, 1543, 93, 93, , , , , , , , , , , , solved, 0.01, 0.00, 0.00, 1500
770, unsolvable, 1008, 406446, 159046, 406445, 53442, 0, 105604, 196613, 56, 0, unsolvable, 15602, 5783480, 1900235, 5783479, 299510, 0, 1600725, 3145739, 71, 0, unsolvable, 18.18, 17.81, 0.30, 568740
833, solved, 1, 1106, 505, 1018, 312, 0, 193, 193, 88, 88, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1224
832, solved, 1550, 676831, 325592, 676747, 155704, 0, 169888, 196613, 84, 84, , , , , , , , , , , , solved, 1.70, 1.66, 0.03, 58892
834, unsolvable, 46, 19339, 8459, 19338, 2686, 0, 5773, 6151, 23, 0, unsolvable, 109, 44373, 19654, 44372, 5973, 0, 13681, 24593, 27, 0, unsolvable, 0.16, 0.16, 0.00, 6704
835, solved, 48, 27282, 9461, 27205, 4895, 0, 4566, 6151, 77, 77, , , , , , , , , , , , solved, 0.05, 0.05, 0.00, 2660
836, solved, 246, 133915, 50374, 133833, 28622, 0, 21752, 24593, 82, 82, , , , , , , , , , , , solved, 0.26, 0.25, 0.00, 8160
838, solved, 4, 2397, 1317, 2318, 904, 0, 413, 769, 79, 79, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1292
837, unsolvable, 138, 59373, 27037, 59372, 11381, 0, 15656, 24593, 25, 0, unsolvable, 240, 99361, 46054, 99360, 18229, 0, 27825, 49157, 28, 0, unsolvable, 0.40, 0.39, 0.01, 13232
840, solved, 0, 287, 212, 198, 93, 0, 119, 193, 89, 89, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1200
841, solved, 4, 1308, 715, 1218, 148, 0, 567, 769, 90, 90, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1332
839, unsolvable, 607, 296434, 135876, 296433, 67104, 0, 68772, 98317, 30, 0, unsolvable, 2776, 1262178, 501713, 1262177, 200138, 0, 301575, 393241, 37, 0, unsolvable, 3.71, 3.63, 0.06, 114624
843, solved, 0, 289, 105, 198, 50, 0, 55, 97, 91, 91, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1180
844, solved, 26, 15451, 5136, 15364, 2969, 0, 2167, 3079, 87, 87, , , , , , , , , , , , solved, 0.03, 0.02, 0.00, 1660
829, solved, 9468, 4141358, 1446544, 4141272, 558062, 0, 888482, 1572869, 86, 86, , , , , , , , , , , , solved, 10.39, 10.20, 0.15, 303136
846, solved, 3, 979, 557, 888, 67, 0, 490, 769, 91, 91, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1308
847, solved, 15, 7267, 2913, 7168, 1405, 0, 1508, 1543, 99, 99, , , , , , , , , , , , solved, 0.01, 0.01, 0.00, 1580
848, solved, 3, 1325, 615, 1235, 141, 0, 474, 769, 90, 90, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1296
842, solved, 5944, 2736810, 923277, 2736720, 395380, 0, 527897, 786433, 90, 90, , , , , , , , , , , , solved, 6.41, 6.29, 0.09, 185804
850, solved, 1, 915, 354, 837, 130, 0, 224, 389, 78, 78, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1232
851, solved, 1, 315, 207, 221, 59, 0, 148, 193, 94, 94, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1212
852, solved, 1, 484, 298, 395, 49, 0, 249, 389, 89, 89, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1240
853, solved, 370, 148198, 67856, 148119, 22442, 0, 45414, 49157, 79, 79, , , , , , , , , , , , solved, 0.40, 0.38, 0.00, 16388
849, unsolvable, 275, 115196, 43982, 115195, 14053, 0, 29929, 49157, 30, 0, unsolvable, 591, 239840, 96909, 239839, 29812, 0, 67097, 98317, 31, 0, unsolvable, 0.93, 0.91, 0.01, 28388
855, solved, 0, 317, 172, 232, 59, 0, 113, 193, 85, 85, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1204
856, solved, 0, 134, 86, 52, 41, 0, 45, 53, 82, 82, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1180
857, solved, 0, 169, 94, 77, 46, 0, 48, 53, 92, 92, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1180
858, unsolvable, 144, 49328, 22615, 49327, 3411, 0, 19204, 24593, 24, 0, unsolvable, 286, 99782, 48132, 99781, 8257, 0, 39875, 49157, 24, 0, unsolvable, 0.46, 0.45, 0.01, 18068
433, solved, 77603, 36186477, 12626401, 36186397, 5517899, 0, 7108502, 12582917, 80, 80, , , , , , , , , , , , solved, 85.17, 83.58, 1.27, 2454300
860, solved, 0, 358, 216, 270, 94, 0, 122, 193, 88, 88, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1204
861, unsolvable, 18, 8285, 4296, 8284, 1944, 0, 2352, 3079, 20, 0, solved, 1, 327, 252, 241, 83, 0, 169, 193, 86, 86, solved, 0.02, 0.01, 0.00, 1844
862, unsolvable, 71, 26126, 11013, 26125, 2715, 0, 8298, 12289, 17, 0, unsolvable, 82, 30430, 13302, 30429, 3144, 0, 10158, 12289, 17, 0, unsolvable, 0.16, 0.16, 0.00, 5960
863, solved, 0, 84, 71, 13, 34, 0, 37, 53, 71, 71, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1180
864, solved, 0, 197, 104, 109, 48, 0, 56, 97, 88, 88, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1184
865, solved, 0, 134, 90, 47, 43, 0, 47, 53, 87, 87, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
866, unsolvable, 3, 1299, 674, 1298, 245, 0, 429, 769, 12, 0, unsolvable, 3, 1299, 674, 1298, 245, 0, 429, 769, 12, 0, unsolvable, 0.00, 0.00, 0.00, 1356
867, solved, 1, 826, 391, 750, 185, 0, 206, 389, 76, 76, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1228
323, unsolvable, 5135, 2449087, 1042019, 2449086, 583891, 0, 458128, 786433, 71, 0, unsolvable, 93809, 50609444, 15690028, 50609443, 8697527, 0, 6992501, 12582917, 430, 0, unsolvable, 106.39, 104.69, 1.31, 2463348
869, solved, 0, 107, 83, 24, 42, 0, 41, 53, 83, 83, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
870, solved, 6, 2166, 962, 2098, 126, 0, 836, 1543, 68, 68, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1424
868, unsolvable, 762, 386803, 168420, 386802, 84469, 0, 83951, 98317, 30, 0, unsolvable, 1862, 884190, 367560, 884189, 165458, 0, 202102, 393241, 36, 0, unsolvable, 2.85, 2.78, 0.06, 84060
871, solved, 0, 147, 90, 65, 45, 0, 45, 53, 82, 82, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1180
872, solved, 13, 5634, 1843, 5551, 446, 0, 1397, 1543, 83, 83, , , , , , , , , , , , solved, 0.01, 0.01, 0.00, 1600
874, solved, 20, 11034, 4833, 10947, 2619, 0, 2214, 3079, 87, 87, , , , , , , , , , , , solved, 0.02, 0.02, 0.00, 1844
875, solved, 1, 367, 290, 279, 122, 0, 168, 193, 88, 88, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1216
873, solved, 165, 69788, 20562, 69710, 1879, 0, 18683, 24593, 78, 78, , , , , , , , , , , , solved, 0.17, 0.17, 0.00, 7360
876, solved, 2, 1675, 677, 1593, 425, 0, 252, 389, 82, 82, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1236
878, solved, 5, 2737, 1122, 2655, 592, 0, 530, 769, 82, 82, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1316
879, unsolvable, 7, 2795, 1237, 2794, 205, 0, 1032, 1543, 15, 0, unsolvable, 9, 3303, 1379, 3302, 56, 0, 1323, 1543, 15, 0, unsolvable, 0.02, 0.01, 0.00, 1764
880, solved, 0, 292, 100, 221, 49, 0, 51, 53, 71, 71, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
881, solved, 18, 10165, 3213, 10070, 1349, 0, 1864, 3079, 95, 95, , , , , , , , , , , , solved, 0.02, 0.01, 0.00, 1612
882, solved, 1, 613, 224, 521, 51, 0, 173, 193, 92, 92, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1220
883, unsolvable, 257, 94129, 37973, 94128, 7784, 0, 30189, 49157, 16, 0, unsolvable, 265, 101102, 40684, 101101, 8317, 0, 32367, 49157, 16, 0, unsolvable, 0.56, 0.55, 0.00, 17476
877, solved, 2296, 1117996, 338320, 1117910, 132403, 0, 205917, 393241, 86, 86, , , , , , , , , , , , solved, 2.48, 2.43, 0.04, 71500
885, solved, 93, 40612, 18408, 40514, 8247, 0, 10161, 12289, 98, 98, , , , , , , , , , , , solved, 0.10, 0.09, 0.00, 4484
886, solved, 0, 297, 201, 204, 53, 0, 148, 193, 93, 93, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1212
887, solved, 15, 7656, 3110, 7571, 1435, 0, 1675, 3079, 85, 85, , , , , , , , , , , , solved, 0.01, 0.01, 0.00, 1712
888, solved, 4, 2076, 852, 1984, 369, 0, 483, 769, 92, 92, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1304
336, unsolvable, 20243, 8424177, 3301116, 8424176, 1309639, 0, 1991477, 3145739, 45, 0, unsolvable, 82752, 31225524, 10437570, 31225523, 1954460, 0, 8483110, 12582917, 53, 0, unsolvable, 113.32, 111.27, 1.65, 3171472
884, unsolvable, 2587, 930576, 377554, 930575, 90572, 0, 286982, 393241, 42, 0, unsolvable, 4418, 1534933, 601868, 1534932, 90023, 0, 511845, 786433, 44, 0, unsolvable, 7.77, 7.57, 0.15, 228092
890, solved, 2937, 1209212, 401659, 1209124, 132844, 0, 268815, 393241, 88, 88, , , , , , , , , , , , solved, 3.18, 3.11, 0.06, 91560
892, solved, 2, 988, 665, 897, 399, 0, 266, 389, 91, 91, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1240
891, unsolvable, 988, 464648, 208379, 464647, 104812, 0, 103567, 196613, 37, 0, unsolvable, 1622, 772224, 325722, 772223, 151333, 0, 174389, 196613, 42, 0, unsolvable, 2.85, 2.78, 0.06, 76284
894, solved, 19, 6601, 3061, 6517, 510, 0, 2551, 3079, 84, 84, , , , , , , , , , , , solved, 0.02, 0.02, 0.00, 1844
854, unsolvable, 1327, 714755, 255985, 714754, 135052, 0, 120933, 196613, 51, 0, unsolvable, 21930, 11373681, 3301219, 11373680, 1379552, 0, 1921667, 3145739, 66, 0, unsolvable, 25.08, 24.67, 0.32, 670432
896, solved, 18, 9261, 3342, 9174, 1197, 0, 2145, 3079, 87, 87, , , , , , , , , , , , solved, 0.02, 0.01, 0.00, 1860
897, solved, 8, 5090, 1237, 5006, 393, 0, 844, 1543, 84, 84, , , , , , , , , , , , solved, 0.01, 0.00, 0.00, 1412
33, unsolvable, 34014, 12724886, 4002888, 12724885, 534173, 0, 3468715, 6291469, 41, 0, unsolvable, 91870, 35462347, 11571222, 35462346, 1547071, 0, 10024151, 12582917, 44, 0, unsolvable, 140.25, 137.63, 2.08, 4070628
893, unsolvable, 2397, 1196022, 470101, 1196021, 207545, 0, 262556, 393241, 39, 0, unsolvable, 7493, 3436351, 1164151, 3436350, 373732, 0, 790419, 1572869, 54, 0, unsolvable, 10.91, 10.68, 0.18, 312636
900, solved, 0, 364, 188, 277, 81, 0, 107, 193, 87, 87, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1196
901, solved, 0, 429, 152, 343, 71, 0, 81, 97, 86, 86, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1192
902, solved, 11, 7610, 3873, 7520, 2958, 0, 915, 1543, 90, 90, , , , , , , , , , , , solved, 0.01, 0.01, 0.00, 1444
903, solved, 0, 124, 92, 47, 41, 0, 51, 53, 77, 77, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
904, solved, 1, 708, 322, 619, 191, 0, 131, 193, 89, 89, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1208
905, solved, 10, 5461, 1728, 5375, 598, 0, 1130, 1543, 86, 86, , , , , , , , , , , , solved, 0.01, 0.01, 0.00, 1476
899, solved, 557, 300643, 60219, 300568, 14007, 0, 46212, 49157, 75, 75, , , , , , , , , , , , solved, 0.59, 0.58, 0.00, 16120
907, solved, 1, 377, 206, 290, 48, 0, 158, 193, 87, 87, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1212
906, solved, 165, 71149, 20954, 71054, 6464, 0, 14490, 24593, 95, 95, , , , , , , , , , , , solved, 0.17, 0.16, 0.00, 6048
908, solved, 1, 867, 234, 782, 93, 0, 141, 193, 85, 85, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1212
910, solved, 0, 138, 96, 45, 44, 0, 52, 53, 93, 93, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
911, solved, 0, 267, 121, 187, 55, 0, 66, 97, 80, 80, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1180
912, solved, 10, 4930, 1466, 4845, 565, 0, 901, 1543, 85, 85, , , , , , , , , , , , solved, 0.01, 0.01, 0.00, 1448
913, solved, 13, 9637, 5602, 9554, 4286, 0, 1316, 1543, 83, 83, , , , , , , , , , , , solved, 0.01, 0.01, 0.00, 1572
914, solved, 629, 276178, 122723, 276087, 53117, 0, 69606, 98317, 91, 91, , , , , , , , , , , , solved, 0.69, 0.67, 0.01, 25100
915, solved, 0, 146, 92, 59, 42, 0, 50, 53, 87, 87, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1180
916, solved, 0, 171, 88, 86, 42, 0, 46, 53, 85, 85, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
917, solved, 0, 588, 235, 501, 158, 0, 77, 97, 87, 87, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1188
918, solved, 0, 202, 106, 118, 43, 0, 63, 97, 84, 84, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1180
909, solved, 1441, 624844, 193757, 624758, 71563, 0, 122194, 196613, 86, 86, , , , , , , , , , , , solved, 1.55, 1.52, 0.02, 42260
920, unsolvable, 86, 36886, 14653, 36885, 4649, 0, 10004, 12289, 22, 0, unsolvable, 282, 107125, 31265, 107124, 3, 0, 31262, 49157, 26, 0, unsolvable, 0.39, 0.38, 0.00, 13172
921, solved, 0, 108, 83, 25, 41, 0, 42, 53, 83, 83, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
90, unsolvable, 11068, 5032423, 1872711, 5032422, 879487, 0, 993224, 1572869, 47, 0, unsolvable, 120797, 51466291, 14165108, 51466290, 2831953, 0, 11333155, 12582917, 61, 0, unsolvable, 145.09, 142.49, 2.08, 3911868
919, solved, 3685, 1676060, 630092, 1675985, 266785, 0, 363307, 393241, 75, 75, , , , , , , , , , , , solved, 4.03, 3.95, 0.07, 121060
923, solved, 4, 2039, 1151, 1960, 522, 0, 629, 769, 79, 79, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1348
924, solved, 393, 217391, 92515, 217317, 53859, 0, 38656, 49157, 74, 74, , , , , , , , , , , , solved, 0.41, 0.41, 0.00, 13748
926, solved, 0, 199, 107, 117, 48, 0, 59, 97, 82, 82, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1184
927, unsolvable, 43, 19318, 6378, 19317, 1077, 0, 5301, 6151, 20, 0, unsolvable, 151, 62107, 19111, 62106, 2030, 0, 17081, 24593, 29, 0, unsolvable, 0.21, 0.20, 0.00, 7652
928, unsolvable, 0, 3, 3, 2, 1, 0, 2, 53, 2, 0, unsolvable, 0, 3, 3, 2, 1, 0, 2, 53, 2, 0, unsolvable, 0.00, 0.00, 0.00, 1172
929, solved, 151, 58985, 24086, 58895, 5173, 0, 18913, 24593, 90, 90, , , , , , , , , , , , solved, 0.16, 0.16, 0.00, 7364
930, solved, 64, 24123, 8389, 24042, 1522, 0, 6867, 12289, 81, 81, , , , , , , , , , , , solved, 0.07, 0.06, 0.00, 3428
931, solved, 2, 1044, 518, 950, 165, 0, 353, 389, 94, 94, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1272
932, solved, 0, 109, 88, 22, 43, 0, 45, 53, 87, 87, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
469, solved, 103937, 40734645, 12956476, 40734564, 3716339, 0, 9240137, 12582917, 81, 81, , , , , , , , , , , , solved, 114.56, 112.48, 1.65, 3190704
933, solved, 4, 1809, 1115, 1715, 606, 0, 509, 769, 94, 94, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1316
934, solved, 0, 77, 62, 15, 32, 0, 30, 53, 62, 62, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
935, solved, 2, 1221, 248, 1126, 51, 0, 197, 389, 95, 95, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1232
936, solved, 280, 265527, 122639, 265443, 101470, 0, 21169, 24593, 84, 84, , , , , , , , , , , , solved, 0.29, 0.28, 0.00, 7632
938, solved, 3, 1285, 524, 1206, 82, 0, 442, 769, 79, 79, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1292
937, solved, 349, 142733, 55856, 142640, 16007, 0, 39849, 49157, 93, 93, , , , , , , , , , , , solved, 0.37, 0.36, 0.00, 14272
940, solved, 5, 3117, 1760, 3035, 918, 0, 842, 1543, 82, 82, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1424
941, unsolvable, 124, 47615, 16295, 47614, 1613, 0, 14682, 24593, 20, 0, unsolvable, 181, 68890, 23585, 68889, 1277, 0, 22308, 24593, 20, 0, unsolvable, 0.33, 0.32, 0.00, 11128
942, solved, 12, 8779, 3109, 8704, 1709, 0, 1400, 1543, 75, 75, , , , , , , , , , , , solved, 0.01, 0.01, 0.00, 1576
943, solved, 2, 934, 490, 840, 133, 0, 357, 389, 94, 94, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1280
944, solved, 17, 5664, 2377, 5581, 52, 0, 2325, 3079, 83, 83, , , , , , , , , , , , solved, 0.02, 0.02, 0.00, 1952
945, solved, 1, 545, 253, 460, 73, 0, 180, 193, 85, 85, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1216
946, solved, 0, 387, 126, 309, 51, 0, 75, 97, 78, 78, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1184
895, unsolvable, 3523, 1411946, 428440, 1411945, 91608, 0, 336832, 393241, 42, 0, unsolvable, 14230, 5899672, 1548961, 5899671, 150153, 0, 1398808, 1572869, 64, 0, unsolvable, 19.40, 19.02, 0.30, 534040
947, solved, 7, 3692, 1318, 3618, 455, 0, 863, 1543, 74, 74, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1428
948, solved, 2, 841, 581, 760, 159, 0, 422, 769, 81, 81, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1292
949, solved, 1, 451, 282, 373, 111, 0, 171, 193, 78, 78, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1212
925, unsolvable, 1038, 466392, 208816, 466391, 98465, 0, 110351, 196613, 41, 0, unsolvable, 2381, 1052718, 380369, 1052717, 112452, 0, 267917, 393241, 52, 0, unsolvable, 3.72, 3.64, 0.06, 110584
952, unsolvable, 11, 3947, 1584, 3946, 159, 0, 1425, 1543, 13, 0, unsolvable, 13, 4376, 1883, 4375, 177, 0, 1706, 3079, 13, 0, unsolvable, 0.02, 0.02, 0.00, 1980
953, solved, 0, 167, 93, 81, 43, 0, 50, 53, 86, 86, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1180
954, solved, 129, 64951, 25365, 64849, 11889, 0, 13476, 24593, 102, 102, , , , , , , , , , , , solved, 0.13, 0.13, 0.00, 5516
955, solved, 1, 483, 225, 395, 86, 0, 139, 193, 88, 88, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1204
956, solved, 10, 4646, 2133, 4568, 711, 0, 1422, 1543, 78, 78, , , , , , , , , , , , solved, 0.01, 0.01, 0.00, 1580
957, solved, 1, 456, 244, 368, 84, 0, 160, 193, 88, 88, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1212
958, unsolvable, 277, 142020, 56312, 142019, 26525, 0, 29787, 49157, 31, 0, unsolvable, 1802, 937558, 332818, 937557, 152129, 0, 180689, 196613, 43, 0, unsolvable, 2.23, 2.19, 0.03, 65552
950, solved, 3312, 1789593, 648369, 1789515, 349331, 0, 299038, 393241, 78, 78, , , , , , , , , , , , solved, 3.57, 3.51, 0.04, 100468
959, solved, 0, 101, 88, 19, 41, 0, 47, 53, 82, 82, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
960, solved, 3, 2588, 829, 2501, 583, 0, 246, 389, 87, 87, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1232
962, solved, 0, 225, 80, 157, 35, 0, 45, 53, 68, 68, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1180
963, solved, 23, 12431, 6048, 12338, 3180, 0, 2868, 3079, 93, 93, , , , , , , , , , , , solved, 0.02, 0.02, 0.00, 1844
964, solved, 0, 181, 95, 91, 44, 0, 51, 53, 90, 90, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1180
965, solved, 3, 1835, 609, 1741, 288, 0, 321, 389, 94, 94, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1268
966, solved, 0, 99, 91, 11, 45, 0, 46, 53, 88, 88, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
967, unsolvable, 481, 175295, 59884, 175294, 8940, 0, 50944, 98317, 21, 0, unsolvable, 734, 275406, 101695, 275405, 16937, 0, 84758, 98317, 21, 0, unsolvable, 1.32, 1.29, 0.01, 39140
968, solved, 4, 2362, 1039, 2287, 536, 0, 503, 769, 75, 75, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1308
969, solved, 0, 140, 105, 49, 53, 0, 52, 53, 91, 91, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
970, solved, 616, 290901, 129450, 290816, 68106, 0, 61344, 98317, 85, 85, , , , , , , , , , , , solved, 0.67, 0.65, 0.01, 21928
889, unsolvable, 6052, 3271731, 1327495, 3271730, 739951, 0, 587544, 786433, 47, 0, unsolvable, 26748, 14155781, 4184545, 14155780, 1675696, 0, 2508849, 3145739, 60, 0, unsolvable, 35.90, 35.23, 0.54, 923444
972, solved, 5, 3547, 1660, 3462, 1046, 0, 614, 769, 85, 85, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1336
971, solved, 960, 421315, 154580, 421232, 47980, 0, 106600, 196613, 83, 83, , , , , , , , , , , , solved, 1.04, 1.01, 0.02, 37240
974, solved, 1, 809, 450, 719, 221, 0, 229, 389, 90, 90, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1232
973, solved, 84, 50892, 20298, 50810, 10107, 0, 10191, 12289, 82, 82, , , , , , , , , , , , solved, 0.09, 0.08, 0.00, 4344
975, solved, 0, 251, 99, 166, 48, 0, 51, 53, 85, 85, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
977, unsolvable, 92, 42458, 18843, 42457, 8620, 0, 10223, 12289, 34, 0, unsolvable, 178, 83290, 35273, 83289, 15878, 0, 19395, 24593, 34, 0, unsolvable, 0.29, 0.28, 0.00, 9120
978, solved, 0, 119, 97, 37, 50, 0, 47, 53, 82, 82, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
979, solved, 338, 167698, 57336, 167619, 23959, 0, 33377, 49157, 79, 79, , , , , , , , , , , , solved, 0.36, 0.35, 0.00, 12160
980, solved, 0, 141, 79, 62, 40, 0, 39, 53, 79, 79, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
981, unsolvable, 3, 1233, 752, 1232, 294, 0, 458, 769, 13, 0, unsolvable, 3, 1576, 892, 1575, 326, 0, 566, 769, 14, 0, unsolvable, 0.00, 0.00, 0.00, 1404
784, unsolvable, 62786, 28249008, 9800912, 28249007, 4261418, 0, 5539494, 6291469, 79, 0, solved, 606, 3150, 1006, 3064, 27, 0, 979, 1543, 86, 86, solved, 68.89, 67.39, 1.13, 1842640
922, unsolvable, 2175, 1148110, 502183, 1148109, 288312, 0, 213871, 393241, 38, 0, unsolvable, 15468, 7234913, 2036493, 7234912, 502608, 0, 1533885, 1572869, 70, 0, unsolvable, 19.38, 19.02, 0.29, 538556
983, solved, 1326, 560880, 143984, 560793, 18472, 0, 125512, 196613, 87, 87, , , , , , , , , , , , solved, 1.43, 1.39, 0.02, 43316
985, solved, 0, 223, 146, 141, 59, 0, 87, 97, 82, 82, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1188
986, solved, 0, 165, 97, 71, 47, 0, 50, 53, 94, 94, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1176
987, solved, 1, 563, 133, 478, 57, 0, 76, 97, 85, 85, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1188
988, solved, 12, 4617, 1630, 4524, 421, 0, 1209, 1543, 93, 93, , , , , , , , , , , , solved, 0.01, 0.01, 0.00, 1540
939, solved, 14031, 6334506, 2560020, 6334415, 1299407, 0, 1260613, 1572869, 91, 91, , , , , , , , , , , , solved, 15.35, 15.04, 0.24, 420940
990, solved, 0, 132, 80, 54, 34, 0, 46, 53, 78, 78, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1180
991, solved, 2, 945, 488, 860, 195, 0, 293, 389, 85, 85, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1252
992, solved, 72, 28783, 11160, 28693, 2166, 0, 8994, 12289, 90, 90, , , , , , , , , , , , solved, 0.08, 0.07, 0.00, 4016
993, solved, 102, 42334, 19205, 42244, 8525, 0, 10680, 12289, 90, 90, , , , , , , , , , , , solved, 0.11, 0.10, 0.00, 4640
994, solved, 18, 8586, 3255, 8487, 1563, 0, 1692, 3079, 99, 99, , , , , , , , , , , , solved, 0.02, 0.01, 0.00, 1580
995, solved, 2, 1330, 449, 1238, 149, 0, 300, 389, 92, 92, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1256
996, solved, 1, 1223, 263, 1135, 107, 0, 156, 193, 88, 88, , , , , , , , , , , , solved, 0.00, 0.00, 0.00, 1212
997, unsolvable, 126, 47058, 20850, 47057, 6274, 0, 14576, 24593, 31, 0, unsolvable, 484, 177531, 85518, 177530, 29396, 0, 56122, 98317, 31, 0, unsolvable, 0.65, 0.64, 0.00, 23320
998, unsolvable, 40, 14381, 6729, 14380, 1241, 0, 5488, 6151, 17, 0, unsolvable, 40, 14809, 7065, 14808, 1311, 0, 5754, 6151, 17, 0, unsolvable, 0.08, 0.08, 0.00, 4028
