seed,result,time (seconds)
5041,solved,0.126
5042,unsolvable,0
5043,solved,0.013
5044,unsolvable,0.298
5045,solved,0.004
5046,unsolvable,58.074
5047,solved,0
5048,solved,4.233
5049,solved,3.427
5050,solved,0.439
5051,solved,0.966
5052,unsolvable,0.039
5053,solved,0.008
5054,solved,0.068
5055,solved,0.034
5056,unsolvable,0.969
5057,solved,0.008
5058,solved,348.506
5059,solved,146.381
5060,solved,0
5061,solved,0
5062,unsolvable,0.049
5063,solved,0.009
5064,unsolvable,0.052
5065,solved,0
5066,solved,0
5067,solved,0.015
5068,solved,0.006
5069,solved,0
5070,solved,0.001
5071,solved,0.001
5072,solved,0.001
5073,solved,2.189
5074,solved,0
5075,solved,0.002
5076,solved,0
5077,solved,0.001
5078,solved,0
5079,solved,0
5080,unsolvable,19.126
5081,solved,0
5082,solved,0.008
5083,solved,0
5084,solved,0.001
5085,unsolvable,92.342
5086,solved,0
5087,solved,0
5088,solved,0
5089,solved,0.006
5090,solved,0
5091,solved,0
5092,solved,0.095
5093,solved,0.003
5094,solved,0
5095,solved,0.044
5096,solved,0
5097,unsolvable,0.147
5098,solved,0.004
5099,solved,0
5100,solved,0.033
5101,unsolvable,29.52
5102,solved,0.076
5103,solved,0
5104,solved,0.016
5105,solved,0
5106,solved,0.009
5107,unsolvable,0.048
5108,solved,0
5109,solved,0.004
5110,unsolvable,0.013
5111,solved,0.008
5112,solved,0.144
5113,solved,0.003
5114,solved,0.002
5115,solved,0.006
5116,solved,0
5117,solved,0.009
5118,unsolvable,0.094
5119,unsolvable,0.061
5120,solved,0
5121,solved,0.032
5122,solved,1.313
5123,solved,2.042
5124,solved,0.002
5125,solved,0.021
5126,solved,0.15
5127,solved,0.002
5128,solved,0.004
5129,solved,0.001
5130,solved,0.016
5131,unsolvable,0.016
5132,solved,0.002
5133,solved,0
5134,solved,0
5135,solved,0.028
5136,solved,0.001
5137,solved,0.067
5138,solved,0.001
5139,solved,0.005
5140,unsolvable,0
5141,unsolvable,0
5142,solved,83.349
5143,solved,0.737
5144,solved,0.528
5145,solved,0.016
5146,solved,0.4
5147,solved,0.002
5148,solved,0.005
5149,solved,0.026
5150,solved,0.002
5151,solved,0.855
5152,solved,0
5153,solved,0.007
5154,unsolvable,0.012
5155,solved,0
5156,solved,0
5157,solved,0.015
5158,solved,0.486
5159,solved,0.001
5160,solved,0.014
5161,solved,0.001
5162,solved,0.042
5163,unsolvable,0
5164,solved,0.014
5165,solved,0
5166,solved,0.001
5167,solved,0.023
5168,solved,0
5169,unsolvable,0.051
5170,unsolvable,0
5171,solved,0.001
5172,unsolvable,1.308
5173,solved,0.071
5174,solved,0
5175,solved,0.03
5176,solved,0.001
5177,solved,0.077
5178,solved,0.001
5179,solved,0.556
5180,unsolvable,1.618
5181,solved,0.067
5182,unsolvable,1.639
5183,solved,0.351
5184,unsolvable,0.018
5185,solved,0
5186,solved,3.278
5187,solved,0.012
5188,solved,0
5189,solved,0.001
5190,solved,0.001
5191,solved,0.003
5192,unsolvable,0.517
5193,solved,0.001
5194,solved,0
5195,solved,0.008
5196,solved,0.019
5197,unsolvable,0
5198,solved,0.119
5199,solved,0.11
5200,solved,0
5201,solved,0
5202,solved,0
5203,unsolvable,0.321
5204,solved,0
5205,solved,0.014
5206,solved,0
5207,solved,4.136
5208,solved,0
5209,solved,0.225
5210,solved,0.004
5211,unsolvable,60.256
5212,unsolvable,0.034
5213,solved,0
5215,solved,0.005
5216,unsolvable,0.025
5217,solved,0
5218,unsolvable,0.139
5219,solved,0.002
5220,unsolvable,0.163
5221,solved,0
5222,unsolvable,62.232
5223,solved,0
5224,unsolvable,0
5225,solved,7.741
5226,solved,0.01
5227,unsolvable,6.5
5228,solved,0
5229,solved,0
5230,solved,0.014
5232,solved,0
5233,solved,0.003
5234,solved,0.037
5235,solved,0
5236,solved,0.001
5237,solved,0.012
5238,solved,0
5239,solved,0.237
5240,solved,0.001
5241,solved,0.384
5242,solved,0
5243,unsolvable,0
5244,solved,0.002
5245,solved,0.045
5246,solved,0.291
5247,unknown,3956.738
5248,solved,4.635
5249,solved,0.001
5250,solved,0.027
5251,solved,13.934
5252,solved,0.005
5253,solved,0
5254,solved,0.006
5255,solved,0
5256,solved,0.006
5258,unsolvable,11.86
5259,unsolvable,115.418
5260,unsolvable,0.019
5261,solved,5.52
5262,solved,0.001
5263,solved,0.001
5264,solved,0
5265,solved,0
5266,solved,0.426
5267,unsolvable,1.087
5268,solved,0.001
5270,solved,0.003
5271,unsolvable,0.045
5272,unsolvable,0.039
5273,solved,0.643
5274,solved,0.164
5275,solved,0.066
5276,solved,0.09
5277,solved,0.347
5278,solved,12.382
5279,solved,0.04
5280,solved,0
5281,solved,0
5282,solved,0
5283,solved,0.001
5284,unsolvable,55.434
5285,unsolvable,0.027
5286,solved,0.009
5287,solved,0
5288,solved,0.144
5289,solved,0.04
5290,solved,0
5291,unsolvable,0.66
5292,unsolvable,10.356
5293,unsolvable,20.554
5294,solved,0.071
5295,unsolvable,0.725
5296,unsolvable,0.009
5297,solved,0
5298,solved,0.008
5299,solved,0.001
5300,solved,0
5301,solved,0.004
5302,solved,0
5303,solved,0.001
5304,solved,0.032
5305,solved,1.237
5306,solved,0.002
5307,solved,0
5308,solved,0.005
5309,solved,0.015
5310,unsolvable,0.226
5311,solved,0.001
5312,solved,0.016
5313,solved,0.009
5314,solved,0.018
5315,solved,0.121
5316,unsolvable,59.399
5317,unsolvable,150.53
5318,solved,0.133
5319,solved,0.014
5320,solved,0.002
5321,unsolvable,0.078
5322,solved,0.843
5323,solved,0.001
5324,solved,0
5325,solved,10.026
5326,solved,0
5327,solved,0.043
5328,solved,0.001
5329,solved,0.001
5330,unsolvable,0.054
5331,solved,0
5332,solved,0.012
5333,solved,0.002
5334,solved,0
5335,solved,0.004
5336,solved,0.043
5337,solved,0.001
5338,solved,0
5339,solved,0.003
5340,solved,0
5341,solved,0
5342,solved,0.047
5343,solved,0.031
5344,solved,0.029
5345,solved,0
5346,solved,0.002
5347,solved,0
5348,solved,0.017
5349,solved,0
5350,solved,0
5351,solved,0
5352,solved,0.001
5353,unsolvable,1.54
5354,solved,0
5355,solved,7.574
5356,unsolvable,0
5357,solved,0.002
5358,solved,0.09
5359,unsolvable,11.187
5360,solved,0
5361,unsolvable,1.504
5362,solved,0
5363,solved,0
5364,solved,0.002
5365,solved,0.032
5366,solved,0
5367,solved,0
5368,solved,0.261
5369,solved,0.006
5370,unsolvable,34.03
5371,solved,0.788
5372,solved,1.325
5373,solved,0
5374,solved,5.121
5375,solved,8.8
5376,solved,0
5377,solved,0.324
5378,unsolvable,10.489
5379,unsolvable,0
5380,unsolvable,0
5381,solved,20.561
5382,solved,0.005
5383,solved,0.043
5384,solved,0.001
5385,unsolvable,0
5386,solved,0.002
5387,solved,0
5388,solved,140.738
5389,solved,0.025
5390,unsolvable,11.83
5391,solved,0
5392,solved,0.033
5393,unsolvable,0
5394,unsolvable,2.477
5395,solved,0
5396,solved,0.622
5397,solved,0.001
5398,unsolvable,3.253
5399,solved,0
5400,solved,0
5401,solved,0
5402,unsolvable,2.208
5403,solved,0.016
5404,solved,5.13
5405,solved,0.139
5406,unsolvable,832.994
5407,solved,0.25
5408,solved,3.008
5409,solved,0.017
5410,solved,0.023
5411,solved,0
5412,unsolvable,0
5413,solved,0
5414,solved,0
5415,unsolvable,90.852
5416,solved,0
5417,solved,0
5418,solved,0.013
5419,solved,0.002
5420,solved,0
5421,solved,1.723
5422,solved,0.379
5423,solved,0.001
5424,solved,0.001
5425,unsolvable,11.954
5426,unsolvable,13.754
5427,solved,0.005
5428,solved,0
5429,solved,0.034
5430,solved,2.524
5431,solved,0
5432,solved,0.004
5433,solved,5.819
5434,solved,0.014
5435,unsolvable,0.076
5436,solved,0.007
5437,solved,0
5438,solved,0.359
5439,solved,0.001
5440,unsolvable,0.002
5441,solved,0.09
5442,unsolvable,344.374
5443,solved,0
5444,solved,0
5445,solved,0.001
5446,solved,0.008
5447,solved,0
5448,solved,0.113
5449,solved,0.002
5450,unsolvable,0.001
5451,solved,0
5452,solved,0
5453,solved,0.015
5454,solved,0
5455,solved,0.022
5456,solved,0.052
5457,solved,0.808
5458,solved,0.277
5459,solved,0.001
5460,solved,55.919
5461,solved,0
5462,unsolvable,0.071
5463,unsolvable,232.395
5464,solved,0
5465,unsolvable,0.313
5466,solved,0
5467,unsolvable,13.189
5468,solved,0.153
5469,solved,0.73
5470,solved,0
5471,solved,0.009
5472,solved,0
5473,solved,0.003
5474,solved,2.578
5475,solved,0.059
5476,solved,0.001
5477,solved,0.005
5478,unsolvable,96.814
5479,solved,0
5480,solved,0
5481,unsolvable,9.419
5482,solved,0.015
5483,solved,0.002
5484,solved,0.05
5485,solved,3.148
5486,unsolvable,0.176
5487,unsolvable,38.927
5488,unsolvable,6.49
5489,solved,0.415
5490,solved,0
5491,solved,0.016
5492,solved,0
5493,solved,0.041
5494,solved,0.148
5495,solved,0
5496,solved,18.304
5497,solved,0.167
5498,solved,0.053
5499,solved,0
5500,solved,0.004
5501,solved,0.003
5502,solved,0.036
5503,solved,0.014
5504,unsolvable,211.896
5505,solved,0.001
5506,solved,0.008
5507,solved,0
5508,unsolvable,0
5509,solved,0.979
5510,solved,0.073
5511,solved,0.004
5512,solved,0.009
5513,solved,0.174
5514,solved,0.002
5515,unsolvable,0.014
5516,solved,0.008
5517,solved,0
5518,unsolvable,0
5519,solved,0.212
5520,solved,0.008
5521,solved,0
5522,unsolvable,0
5523,solved,0
5524,solved,0
5525,solved,0.012
5526,solved,0.017
5527,solved,0.009
5528,solved,364.335
5529,solved,0.001
5530,solved,0.002
5531,solved,1.498
5532,solved,0.001
5533,solved,0
5534,unsolvable,0.174
5535,solved,1.647
5536,solved,0
5537,solved,0.015
5538,solved,0
5539,solved,0.079
5540,solved,0
5541,solved,0.315
5542,solved,0.066
5543,solved,1.293
5544,solved,0.041
5545,solved,0.059
5546,solved,0.012
5547,solved,0.101
5548,solved,0.002
5549,solved,0
5550,solved,0.001
5551,solved,0
5552,solved,0
5553,solved,0
5554,solved,0.007
5555,solved,0.003
5556,solved,0.021
5557,solved,0.005
5558,solved,0
5559,solved,0
5560,solved,0.16
5561,solved,0.007
5562,solved,0.074
5563,solved,0
5564,solved,0.001
5565,solved,0.011
5566,solved,0.436
5567,solved,0
5568,unsolvable,3.306
5569,solved,2.077
5570,solved,0.232
5571,solved,0.001
5572,solved,48.862
5573,solved,0.012
5574,unsolvable,0
5575,solved,0
5576,solved,0.015
5577,solved,0.012
5578,solved,0.004
5579,solved,4.551
5580,solved,1.675
5581,unsolvable,1.172
5582,solved,0.006
5583,solved,0
5584,solved,0.038
5585,solved,0
5586,solved,0.005
5587,unsolvable,134.86
5588,solved,0
5589,solved,0
5590,solved,0.02
5591,solved,0.017
5592,solved,0.005
5593,solved,0.002
5594,unsolvable,1320.362
5595,solved,0.005
5596,solved,0
5597,solved,0
5598,solved,14.998
5599,solved,0.002
5600,solved,0
5601,solved,0
5602,solved,0
5603,solved,36.104
5604,solved,0
5605,solved,0.349
5606,solved,3.322
5607,solved,0.002
5608,solved,1.485
5609,solved,0.368
5610,solved,0.001
5611,solved,0
5612,solved,0.257
5613,solved,3.88
5614,solved,0
5615,solved,0
5616,solved,0.007
5617,solved,0.008
5618,unsolvable,0.098
5619,solved,1.428
5620,solved,0
5621,solved,0.002
5622,solved,0.005
5623,solved,1.223
5624,solved,0.014
5625,solved,0.002
5626,solved,0
5627,solved,0.998
5628,solved,0.092
5629,solved,0.008
5630,unsolvable,71.898
5631,unsolvable,0.831
5632,solved,0.122
5633,solved,0.187
5634,unsolvable,0.005
5635,solved,0.003
5636,solved,2.13
5637,solved,0
5638,solved,0
5639,unknown,3771.949
5640,solved,2.596
5641,solved,0.018
5642,unsolvable,10.5
5643,solved,0.003
5644,unsolvable,0.317
5645,solved,1.622
5646,solved,0.001
5647,unsolvable,0
5648,solved,0.013
5649,solved,0
5650,solved,0.001
5651,solved,0.291
5652,solved,0.011
5653,solved,0.004
5654,solved,0.009
5655,solved,0.021
5656,unsolvable,0.032
5657,unsolvable,0
5658,solved,0.01
5659,solved,0.078
5660,solved,0.315
5661,solved,0.04
5662,solved,3.879
5663,solved,0
5664,solved,0.051
5665,solved,0
5666,solved,0.044
5667,unsolvable,172.026
5668,solved,0
5669,solved,0.07
5670,solved,0
5671,solved,0.003
5672,solved,0.022
5673,solved,0.186
5674,solved,0.005
5675,solved,0.009
5676,solved,0.001
5677,solved,0.022
5678,unsolvable,12.65
5679,unsolvable,2.126
5680,solved,0
5681,solved,0.022
5682,solved,13.919
5683,solved,0
5684,solved,0
5685,solved,0.001
5686,solved,0.003
5687,solved,0.005
5688,solved,0.232
5689,solved,0
5690,solved,0.027
5691,solved,0.039
5692,solved,0
5693,solved,0.015
5694,solved,0
5695,solved,0
5696,solved,0
5697,solved,1.051
5698,solved,0.029
5699,solved,0.001
5701,unsolvable,0.058
5702,solved,1.771
5703,solved,0.105
5704,solved,0.119
5705,solved,0.442
5706,solved,0
5707,solved,0
5708,unsolvable,439.253
5709,solved,0.661
5710,solved,0
5711,solved,0.001
5712,unsolvable,13.753
5713,solved,15.516
5714,solved,0
5715,solved,0
5716,solved,0
5717,unsolvable,0.005
5718,solved,0.003
5719,unsolvable,1.431
5720,unsolvable,0
5721,solved,0.001
5722,solved,0
5723,solved,0.001
5724,solved,0.138
5725,solved,0
5726,solved,0.003
5727,unsolvable,0.739
5728,solved,0.02
5729,solved,0
5730,solved,0.508
5731,unsolvable,0.013
5732,solved,0
5733,solved,0
5734,unsolvable,0.038
5735,solved,0.004
5736,solved,0.195
5737,unsolvable,0
5738,unsolvable,0.004
5739,solved,0.001
5740,solved,0.007
5741,unsolvable,1062.292
5742,solved,0.015
5743,solved,0.074
5744,unsolvable,0
5745,solved,3.786
5746,unsolvable,34.247
5747,solved,0.001
5748,solved,0.036
5749,solved,4.446
5750,solved,0
5751,unsolvable,39.149
5752,solved,0.038
5753,solved,0.007
5754,solved,0.002
5755,solved,0.002
5756,solved,0.021
5757,solved,0
5758,solved,0
5759,solved,0.001
5760,solved,0.063
5761,solved,0
5762,solved,0
5763,unsolvable,0
5764,solved,0.004
5765,unsolvable,9.34
5766,solved,0
5767,solved,0.021
5768,solved,0.946
5769,solved,0.016
5770,solved,0.003
5771,solved,0.001
5772,solved,0.136
5773,solved,0.006
5774,unsolvable,2.769
5775,solved,0
5776,unsolvable,1.405
5777,solved,0.001
5778,solved,0.109
5779,solved,0
5780,solved,0.004
5781,solved,0.008
5782,solved,0
5783,solved,0
5784,solved,0.85
5785,unsolvable,29.098
5786,solved,0
5787,unsolvable,0.115
5788,solved,0.358
5789,solved,6.272
5790,solved,0.001
5791,solved,0
5792,solved,0.55
5793,solved,1.164
5794,solved,0
5795,unsolvable,1033.808
5796,solved,0.041
5797,solved,0
5798,solved,0
5799,solved,9.745
5800,solved,0.005
5801,solved,0.085
5802,solved,0.003
5803,solved,0.066
5804,solved,0
5805,solved,0.005
5806,solved,0.001
5807,solved,0.003
5808,solved,0.002
5809,solved,0.034
5810,unsolvable,0.052
5811,unsolvable,9.591
5812,solved,51.054
5813,solved,0.176
5814,unknown,3762.578
5815,solved,0.036
5816,solved,0
5817,unsolvable,0.002
5818,solved,0
5819,solved,6.036
5820,solved,0.115
5821,solved,0.018
5822,solved,0.004
5823,solved,1.164
5824,solved,0
5825,solved,0.97
5826,solved,0
5827,solved,0
5828,solved,0
5829,unsolvable,0.146
5830,solved,0
5831,solved,0
5832,solved,0
5833,unsolvable,5.722
5834,solved,0
5835,solved,0.121
5836,unsolvable,1.513
5837,solved,0.024
5838,solved,0.007
5839,solved,0.001
5840,solved,0.006
5841,solved,0.001
5842,solved,0.001
5843,solved,0.039
5844,unsolvable,87.24
5845,solved,0
5846,solved,0.011
5847,solved,0.066
5848,solved,0.034
5849,solved,0.009
5850,solved,4.986
5851,solved,0
5852,solved,0.622
5853,solved,0.001
5854,solved,0.056
5855,solved,0.001
5856,solved,0
5857,solved,0.104
5858,solved,0
5859,solved,0.343
5860,solved,0.103
5861,solved,0.001
5862,unsolvable,0.174
5863,solved,0
5864,solved,0.044
5865,solved,0
5866,solved,0
5867,solved,0.001
5868,solved,0.179
5869,solved,0.217
5870,unsolvable,2.079
5871,solved,0
5872,solved,3.646
5873,solved,0.003
5874,unsolvable,1.842
5875,solved,76.817
5876,solved,0
5877,solved,3.012
5878,solved,0.003
5879,unsolvable,0
5880,solved,0.678
5881,unsolvable,0.018
5882,solved,26.366
5883,unsolvable,0.34
5884,solved,0.451
5885,solved,0.005
5886,solved,1.632
5887,solved,0
5888,solved,0.009
5889,solved,0
5890,solved,0.004
5891,solved,0.058
5892,solved,0.002
5893,solved,0
5894,solved,0
5895,solved,0.014
5896,solved,0.003
5897,unsolvable,0.041
5898,solved,0.001
5899,solved,0.853
5900,solved,0.193
5901,solved,0
5902,solved,0.001
5903,solved,0.001
5904,solved,0.057
5905,solved,2.908
5906,unsolvable,182.965
5907,solved,0.063
5908,solved,0
5909,unsolvable,215.554
5910,solved,20.538
5911,solved,0.001
5912,solved,0
5913,solved,18.749
5914,solved,3.837
5915,solved,0.008
5916,solved,0
5917,solved,0
5918,unsolvable,1.36
5919,unsolvable,0
5920,solved,0
5921,unsolvable,1.483
5922,solved,0.013
5923,solved,0.001
5924,solved,0.035
5925,solved,0.001
5926,solved,1.251
5927,solved,0.008
5928,solved,0
5929,solved,18.477
5930,unsolvable,0.529
5931,solved,0
5932,solved,0.001
5933,solved,0
5934,solved,0.273
5935,solved,0
5936,unsolvable,22.777
5937,solved,0.006
5938,solved,0.003
5939,solved,0
5940,unsolvable,0.48
5941,solved,0
5942,unsolvable,629.607
5943,unsolvable,0.014
5944,solved,0.373
5945,solved,0
5946,unknown,3960
5947,solved,0
5948,solved,0
5949,solved,0.005
5950,solved,0
5951,unsolvable,1000.033
5952,solved,0.055
5953,solved,0.197
5954,solved,0.004
5955,unsolvable,6.599
5956,solved,0.092
5957,unsolvable,167.783
5958,solved,0.872
5959,solved,0
5960,solved,0.007
5961,solved,0.005
5962,solved,0
5963,unsolvable,0.128
5964,solved,0.719
5965,solved,0.002
5966,solved,2.46
5967,solved,14.819
5968,solved,0
5969,solved,9.05
5970,solved,0.215
5971,solved,0.102
5972,solved,0.001
5973,solved,1.771
5974,solved,0.006
5975,solved,0.001
5976,solved,0.268
5977,solved,0.001
5978,solved,0.001
5979,solved,6.954
5980,solved,0
5981,solved,0
5982,solved,58.969
5983,solved,0.006
5984,solved,0.001
5985,solved,14.852
5986,solved,0.001
5987,unsolvable,31.12
5988,solved,0.014
5989,solved,0.397
5990,unsolvable,0
5991,unsolvable,28.469
5992,unsolvable,0.036
5993,solved,0
5994,solved,0.006
5995,solved,0.323
5996,unsolvable,47.791
5997,solved,0.023
5998,solved,1.133
5999,unsolvable,29.781
6000,solved,0.001
6001,solved,0.001
6002,solved,0.002
6003,solved,0
6004,solved,0.532
6005,solved,0
6006,unsolvable,37.998
6007,solved,0.635
6008,solved,0.437
6009,unsolvable,0.055
6010,solved,0
6011,solved,0.001
6012,solved,0.094
6013,solved,0
6014,solved,0
6015,solved,0.005
6016,solved,0.039
6017,solved,0.001
6018,solved,0
6019,solved,0.001
6020,solved,0.061
6021,solved,0.002
6022,solved,0
6023,unsolvable,0.201
6024,solved,0
6025,unsolvable,0.076
6026,unsolvable,0
6027,solved,0.003
6028,solved,2.152
6029,unsolvable,0.487
6030,solved,0.001
6031,solved,0
6032,solved,0
6033,solved,0.004
6034,solved,0.006
6035,solved,2.192
6036,solved,0
6037,solved,0.737
6038,solved,1.046
6039,solved,0
6040,solved,0.646
6041,solved,0.004
6042,solved,0
6043,solved,0.078
6044,solved,0
6045,solved,0.054
6046,solved,0.003
6047,unsolvable,7.781
6048,unsolvable,4.336
6049,solved,0.013
6050,solved,0
6051,unsolvable,0
6052,solved,0
6053,solved,0
6054,solved,0.519
6055,solved,22.005
6056,solved,0.002
6057,solved,0.001
6058,solved,0.595
6059,solved,0
6060,unsolvable,0.175
6061,solved,0
6062,solved,0
6063,solved,0
6064,solved,0
6065,solved,0.001
6066,solved,1.071
6067,solved,0.001
6068,solved,0.598
6069,solved,0.002
6070,unsolvable,57.495
6071,unsolvable,0.002
6072,unsolvable,0.288
6073,solved,0
6074,unsolvable,0.155
6075,unsolvable,0
6076,solved,0
6077,solved,0
6078,solved,0.004
6079,solved,0
6080,solved,0.026
6081,solved,0.001
6082,solved,0
6083,solved,14.815
6084,solved,0.044
6085,solved,2.56
6086,solved,2.645
6087,solved,0.001
6088,solved,0.013
6089,solved,0.002
6090,solved,0.005
6091,solved,0.015
6092,unknown,3960
6093,unsolvable,0.076
6094,solved,0
6095,solved,0.237
6096,solved,12.18
6097,solved,0
6098,unsolvable,0
6099,solved,0
6100,solved,0
6101,solved,0.01
6102,solved,0
6103,unsolvable,141.016
6104,solved,0
6105,solved,0.014
6106,solved,3.713
6107,solved,0
6108,solved,0.022
6109,solved,0.032
6110,solved,0
6111,solved,0.005
6112,solved,0.002
6113,solved,3.031
6114,solved,0
6115,unsolvable,0
6116,solved,0.043
6117,solved,0.139
6118,solved,0
6119,solved,0.167
6120,unsolvable,0.494
6121,solved,0.038
6122,solved,0.032
6123,solved,0
6124,solved,0.003
6125,unsolvable,0.012
6126,solved,0
6127,solved,0
6128,solved,0
6129,unsolvable,35.147
6130,solved,0.003
6131,solved,0
6132,solved,1.426
6133,solved,0.098
6134,solved,0
6135,unsolvable,0.399
6136,solved,0
6137,solved,0.008
6138,solved,0.003
6139,solved,5.956
6140,solved,0.001
6141,solved,0.002
6142,solved,0
6143,solved,0
6144,solved,0.002
6145,solved,0.001
6146,solved,0
6147,solved,5.565
6148,solved,0.002
6149,solved,0.005
6150,solved,142.006
6151,solved,0.007
6152,solved,0
6153,solved,0.005
6154,solved,0
6155,solved,0.001
6156,solved,0.009
6157,solved,0
6158,solved,0
6159,solved,0.001
6160,solved,0.002
6161,solved,1.284
6162,solved,0.007
6163,solved,0.551
6164,solved,0
6165,solved,0.174
6166,solved,0.006
6167,solved,0
6168,solved,0.074
6169,solved,0.195
6170,solved,0.02
6171,solved,0.001
6172,solved,0
6173,solved,0.05
6174,solved,0.002
6175,solved,0
6176,solved,0
6177,solved,2.379
6178,solved,0.016
6179,unsolvable,0.247
6180,solved,0
6181,solved,0
6182,solved,0.001
6183,solved,0.001
6184,solved,0.07
6185,solved,0.022
6186,solved,0
6187,unsolvable,0
6188,solved,0.195
6189,solved,0
6190,solved,0
6191,solved,0
6192,solved,0.104
6193,unsolvable,102.948
6194,solved,0
6195,solved,0.007
6196,solved,0.56
6197,solved,0
6198,solved,0.039
6199,unsolvable,51.014
6200,unsolvable,1.705
6201,solved,0
6202,solved,0
6203,solved,0.011
6204,solved,0.038
6205,solved,0.006
6206,unsolvable,0
6207,solved,0.095
6208,solved,0.001
6209,solved,0
6210,solved,25.913
6211,solved,0.387
6212,solved,0.005
6213,solved,0
6214,solved,0.001
6215,unsolvable,34.298
6216,unsolvable,0.607
6217,solved,0
6218,solved,0
6219,solved,0.009
6220,solved,0.061
6221,solved,0.062
6222,solved,0
6223,unsolvable,1.985
6224,solved,3.453
6225,solved,8.029
6226,solved,0.002
6227,solved,0.01
6228,solved,0.005
6229,unsolvable,0.538
6230,solved,0
6231,solved,0.29
6232,solved,0.014
6233,unsolvable,0.439
6234,solved,0.037
6235,solved,0.064
6236,solved,0
6237,solved,0
6238,solved,0
6239,solved,0.003
6240,solved,0.019
6241,unsolvable,1.334
6242,solved,0.158
6243,unsolvable,2.109
6244,solved,0
6245,solved,0.005
6246,solved,0.002
6247,solved,0.038
6248,solved,0.236
6249,solved,0.009
6250,solved,0.005
6251,solved,0
6252,solved,0.072
6253,solved,0.008
6254,solved,0
6255,solved,0
6256,unsolvable,0.392
6257,solved,0
6258,solved,0
6259,solved,0
6260,solved,0.026
6261,unsolvable,0
6262,solved,0
6263,solved,0.003
6264,solved,0.001
6265,solved,0
6266,unsolvable,5.675
6267,solved,0.002
6268,solved,0.058
6269,solved,0.016
6270,solved,0
6271,solved,0
6272,unsolvable,0.235
6273,solved,100.605
6274,solved,0.003
6275,unsolvable,126.463
6276,solved,0.177
6277,solved,0.043
6278,unsolvable,0.032
6279,solved,0
6280,solved,0
6281,solved,0.001
6282,solved,0
6283,solved,0.007
6284,solved,0.003
6285,solved,0
6286,solved,0
6287,solved,0
6288,solved,0.102
6289,solved,0.008
6290,solved,0
6291,solved,0
6292,solved,0.005
6293,solved,0.05
6294,solved,0.003
6295,solved,0.003
6296,solved,0
6297,solved,0
6298,solved,0
6299,solved,0
6300,solved,0.001
6301,solved,0.106
6302,solved,0.086
6303,solved,0
6304,solved,0.002
6305,solved,0.23
6306,solved,0
6307,solved,0
6308,solved,0.312
6309,solved,10.357
6310,unsolvable,0
6311,solved,0.068
6312,solved,0
6313,solved,0.001
6314,solved,0.099
6315,unsolvable,0.054
6316,unsolvable,54.283
6317,solved,0.016
6318,unsolvable,1629.742
6319,solved,0
6320,solved,0.131
6321,solved,1.312
6322,solved,0.001
6323,solved,0
6324,solved,0.078
6325,solved,0.009
6326,unsolvable,0
6327,solved,0.327
6328,solved,0.016
6329,solved,0.27
6330,unsolvable,0.059
6331,solved,0.002
6332,solved,0.009
6333,solved,0.002
6334,solved,0.001
6335,unsolvable,0
6336,solved,0
6337,solved,0.004
6338,solved,0
6339,solved,0.11
6340,solved,0.012
6341,solved,0.175
6342,solved,0.021
6343,unsolvable,1.518
6344,solved,0.019
6345,unsolvable,0
6346,unsolvable,170.15
6347,solved,0
6348,solved,0
6349,solved,0
6350,solved,2.733
6351,solved,0
6352,solved,0
6353,unsolvable,173.025
6354,solved,0.002
6355,unsolvable,0.034
6356,solved,0.028
6357,solved,0.008
6358,solved,0.149
6359,solved,0.08
6360,solved,0.001
6361,solved,0.338
6362,solved,0.004
6363,solved,0.012
6364,unsolvable,0.106
6365,solved,0.447
6366,solved,0
6367,solved,0.001
6368,solved,0.004
6369,solved,0
6370,solved,0.012
6371,solved,0.001
6372,solved,0.152
6373,solved,0.184
6374,solved,0
6375,solved,0.867
6376,solved,0.009
6377,solved,0
6378,solved,0.001
6379,solved,0.003
6380,unsolvable,0
6381,solved,0.008
6382,solved,0.014
6383,unsolvable,0
6384,solved,0.014
6385,solved,0
6386,solved,0.001
6387,solved,0
6388,unsolvable,0.16
6389,solved,0
6390,solved,0.008
6391,solved,0.001
6392,solved,0
6393,unknown,3718.973
6394,unknown,3960.363
6395,unsolvable,0
6396,solved,0
6397,solved,0
6398,solved,0.001
6399,solved,5.756
6400,solved,0
6401,solved,0.038
6402,unsolvable,80.996
6403,solved,0.036
6404,solved,5.131
6405,unsolvable,0.025
6406,solved,0
6407,solved,0
6408,solved,0.005
6409,solved,0.002
6410,solved,0
6411,solved,0
6412,unsolvable,0.627
6413,solved,0.029
6414,solved,0.202
6415,unsolvable,0.01
6416,solved,0.004
6417,solved,0.096
6418,solved,0.045
6419,solved,0.001
6420,solved,0
6421,unsolvable,0
6422,solved,4.725
6423,solved,4.307
6424,solved,0.013
6425,unsolvable,0
6426,solved,0.003
6427,solved,1.516
6428,unsolvable,184.847
6429,solved,0.002
6430,solved,0
6431,solved,0.006
6432,unsolvable,0.828
6433,solved,0.002
6434,solved,0
6435,solved,0
6436,unsolvable,0.088
6437,solved,0.305
6438,solved,0.103
6439,solved,0
6440,solved,0
6441,solved,0
6442,solved,0.007
6443,solved,0.006
6444,solved,0
6445,unsolvable,0.009
6446,solved,0
6447,solved,0
6448,solved,0
6449,solved,13.727
6450,solved,0
6451,solved,0.006
6452,solved,0.001
6453,unsolvable,1.455
6454,unsolvable,0.345
