seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
972030,0,0.09,177467,0,1.273,1,0,0,17973,41068
973458,0,0.00,3170,0,0.602,0,0,0,0,2784
977685,0,0.09,194168,0,1.564,1,0,0,13146,43649
979983,0,0.11,187096,0,1.351,1,0,0,6849,42798
980452,0,0.07,182706,0,1.298,1,0,0,16074,41879
980636,0,0.00,3069,0,0.571,0,0,0,0,2680
98190,0,0.06,186666,0,1.397,1,0,0,9331,42784
982180,0,0.08,180371,0,1.485,1,0,0,17283,41494
982578,0,0.08,185207,0,1.308,1,0,0,10659,42511
985746,0,0.00,2968,0,0.897,0,0,0,0,2576
986066,0,0.00,2968,0,0.569,0,0,0,0,2576
987673,0,0.06,188327,0,1.092,1,0,0,9392,42794
988122,0,0.08,186525,0,1.086,1,0,0,16915,42364
988218,0,0.00,2968,0,0.659,0,0,0,0,2576
98835,0,0.07,186271,0,1.222,1,0,0,8296,42206
989463,0,0.06,181496,0,1.359,1,0,0,9982,41792
989807,0,0.06,190184,0,1.539,1,0,0,7570,43095
990079,0,0.11,171918,0,1.41,1,0,0,8830,40133
990145,0,0.09,188562,0,1.066,1,0,0,26202,42651
990690,0,0.00,2968,0,0.577,0,0,0,0,2576
990795,0,0.00,2968,0,0.565,0,0,0,0,2576
991794,0,0.07,186803,0,1.331,1,0,0,7302,42826
992183,0,0.00,3069,0,0.491,0,0,0,0,2680
993378,0,0.00,3170,0,0.575,0,0,0,0,2784
99446,0,0.06,187619,0,1.142,0,0,0,6969,42517
9954,0,0.10,182327,0,1.068,1,0,0,27309,42077
996623,0,0.00,3069,0,0.542,0,0,0,0,2680
997340,0,0.13,185447,0,1.056,1,0,0,15553,42006
997503,0,0.11,187642,0,1.214,1,0,0,26793,42645
998406,0,0.00,2968,0,0.488,0,0,0,0,2576
998516,0,0.00,2968,0,0.687,0,0,0,0,2576
998778,0,0.11,180686,0,1.146,1,0,0,7892,41268
99967,0,0.07,184710,0,1.282,1,0,0,21529,42117
