seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
497160,0,5.65,664690,0,4.921,1,0,0,189447,64137
498201,0,1.57,668392,0,4.465,0,0,0,30285,64442
504965,0,24.80,671504,0,4.319,1,0,0,825646,64840
509237,0,47.29,671382,0,6.388,1,0,0,1595979,65177
512163,0,0.00,544,0,1.688,0,0,0,0,104
512325,0,0.00,544,0,1.304,0,0,0,0,104
513850,0,0.00,645,0,1.572,0,0,0,0,208
514254,0,0.00,645,0,1.54,0,0,0,0,208
514900,0,15.62,635643,0,5.424,1,0,0,406872,61659
516255,0,0.00,544,0,1.888,0,0,0,0,104
51699,0,0.00,544,0,1.9,0,0,0,0,104
518165,0,0.00,544,0,1.697,0,0,0,0,104
518440,0,6.94,660772,0,4.688,1,0,0,191112,64188
519177,0,10.72,658053,0,4.395,1,0,0,241479,64014
523048,0,0.00,746,0,1.686,0,0,0,0,312
526889,0,0.00,645,0,1.814,0,0,0,0,208
530642,0,0.00,645,0,2.009,0,0,0,0,208
536105,0,0.00,544,0,1.422,0,0,0,0,104
537274,0,20.08,671742,0,4.469,1,0,0,497386,65445
538964,0,19.05,654946,0,4.634,1,0,0,616666,63100
540275,0,6.58,673224,0,4.361,1,0,0,182016,65021
542570,0,21.50,663145,0,4.239,1,0,0,630063,64279
542619,0,0.00,746,0,1.418,0,0,0,0,312
544594,0,0.00,544,0,1.534,0,0,0,0,104
545704,0,17.76,674684,0,4.358,1,0,0,515404,65085
551681,0,16.23,663804,0,4.972,1,0,0,485475,64484
555305,0,24.94,662048,0,5.942,1,0,0,759367,63807
555596,0,0.00,544,0,2.707,0,0,0,0,104
557167,0,33.56,663019,0,4.709,1,0,0,1070503,64437
559975,0,15.30,658144,0,4.597,1,0,0,374195,63625
560265,0,36.88,667495,0,4.425,1,0,0,1331069,64373
561305,0,28.08,659297,0,4.916,1,0,0,838237,63909
565923,0,0.00,544,0,1.52,0,0,0,0,104
5700,0,21.03,665888,0,5.249,1,0,0,686193,64210
570005,0,55.62,671220,0,5.776,0,0,0,1679329,64813
570304,0,32.64,647815,0,4.458,0,0,0,1074384,63239
571566,0,0.00,544,0,1.294,0,0,0,0,104
575541,0,11.85,673671,0,5.368,1,0,0,303834,65249
579228,0,26.45,674768,0,4.676,1,0,0,811188,65374
585610,0,0.00,645,0,1.462,0,0,0,0,208
585822,0,0.00,544,0,1.594,0,0,0,0,104
587311,0,0.00,544,0,1.705,0,0,0,0,104
587516,0,0.00,544,0,1.927,0,0,0,0,104
587629,0,5.31,665623,0,5.559,1,0,0,165583,64661
592400,0,0.00,645,0,1.553,0,0,0,0,208
592642,0,0.00,645,0,1.521,0,0,0,0,208
596129,0,13.69,671477,0,5.001,1,0,0,369983,65208
600777,0,0.00,544,0,1.357,0,0,0,0,104
601391,0,0.00,544,0,2.009,0,0,0,0,104
602048,0,12.84,680403,0,4.064,1,0,0,321407,66008
608538,0,9.40,678947,0,4.027,1,0,0,208181,65870
613477,0,0.00,645,0,1.601,0,0,0,0,208
613802,0,0.00,645,0,1.367,0,0,0,0,208
629901,0,0.00,645,0,1.469,0,0,0,0,208
629972,0,14.19,670437,0,4.189,1,0,0,356545,64671
631343,0,13.71,675299,0,4.876,1,0,0,341571,65247
632915,0,8.37,668169,0,4.125,1,0,0,160328,64825
632961,0,0.00,544,0,1.358,0,0,0,0,104
634067,0,18.00,673886,0,5.018,1,0,0,495875,65395
635148,0,0.00,544,0,1.475,0,0,0,0,104
635569,0,207.50,665988,0,5.075,1,0,0,5618017,64271
