seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
3593,0,0.09,220752,0,1.351,1,0,0,16534,42041
3594,0,0.08,220825,0,1.229,1,0,0,13313,42154
3595,0,0.12,224151,0,1.215,1,0,0,41350,42537
3596,0,0.11,208508,0,1.216,1,0,0,31571,40784
3597,0,0.08,222981,0,1.126,1,0,0,10020,42347
3598,0,0.08,217799,0,1.292,1,0,0,12098,41392
3599,0,0.00,573,0,0.655,0,0,0,0,208
36,0,0.10,226168,0,1.172,1,0,0,25994,43068
360,0,0.08,221054,0,1.222,1,0,0,13482,42185
3600,0,0.10,226245,0,1.152,1,0,0,28978,43113
3601,0,0.10,224612,0,1.171,1,0,0,20938,42732
3602,0,0.08,216385,0,1.606,1,0,0,7359,41485
3603,0,0.00,472,0,0.467,0,0,0,0,104
3604,0,0.11,223482,0,1.229,1,0,0,17482,42667
3605,0,0.08,211825,0,1.095,1,0,0,14541,40879
3606,0,0.10,220712,0,1.114,1,0,0,7561,41947
3607,0,0.00,472,0,0.838,0,0,0,0,104
3608,0,0.10,213242,0,1.435,1,0,0,22231,41312
3609,0,0.09,205565,0,1.206,1,0,0,18791,39724
361,0,0.00,674,0,0.838,0,0,0,0,312
3610,0,0.09,224242,0,1.228,1,0,0,23820,42515
3611,0,0.10,209094,0,1.582,1,0,0,25792,40764
3612,0,0.17,220043,0,1.111,1,0,0,27208,42337
3613,0,0.10,221146,0,1.227,1,0,0,14565,42227
3614,0,5.31,186770,0,1.405,0,0,0,295524,36563
3615,0,0.21,221703,0,1.218,1,0,0,64045,42295
3616,0,0.10,214384,0,1.094,1,0,0,27563,41331
3617,0,0.07,222295,0,1.14,1,0,0,7757,42667
3618,0,0.09,217515,0,1.238,1,0,0,17895,41206
3619,0,0.15,217623,0,1.182,1,0,0,47615,41538
362,0,0.08,221650,0,1.144,1,0,0,12299,42694
3620,0,0.08,218427,0,1.114,1,0,0,13873,41782
3621,0,0.12,214834,0,1.243,1,0,0,20260,41266
3622,0,0.09,224461,0,1.208,1,0,0,10386,42784
3623,0,0.10,221206,0,1.068,1,0,0,24693,42437
3624,0,0.09,223794,0,1.768,1,0,0,15900,42471
3625,0,0.15,214864,0,1.146,1,0,0,42183,41321
3626,0,0.07,218117,0,1.166,1,0,0,11662,41526
3627,0,0.07,192918,0,1.483,1,0,0,9038,38628
3628,0,0.16,217966,0,1.122,1,0,0,16727,41714
3629,0,0.00,472,0,0.536,0,0,0,0,104
363,0,0.11,220746,0,1.137,1,0,0,21263,42159
3630,0,0.10,219565,0,1.03,1,0,0,17649,41872
3631,0,0.09,217326,0,1.134,1,0,0,16565,42088
3632,0,0.08,225184,0,1.153,1,0,0,9314,42825
3633,0,0.09,215272,0,1.117,1,0,0,19952,41516
3634,0,0.08,219373,0,1.151,1,0,0,10679,42200
3635,0,0.11,225958,0,1.064,1,0,0,25942,42830
