seed,SolverMemOut,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars
3401,0,17.68,665144,0,4.258,1,0,0,562578,64720
3402,0,142.30,664776,0,4.404,1,0,0,3874290,64016
3403,0,33.07,663638,0,4.748,1,0,0,1055766,64465
3404,0,62.77,662212,0,5.876,1,0,0,1882106,63999
3405,0,27.45,667684,0,4.474,1,0,0,911498,64748
3406,0,35.72,679242,0,4.017,1,0,0,1260006,65748
3407,0,3.13,670876,0,4.703,1,0,0,95192,64542
3408,0,25.51,668251,0,4.291,1,0,0,907993,64428
3409,0,13.99,673214,0,4.512,1,0,0,328763,64988
341,0,35.92,662913,0,4.242,1,0,0,1050264,63958
3410,0,26.68,664266,0,5.081,1,0,0,960351,64587
3411,0,16.27,666442,0,5.092,1,0,0,503964,64362
3412,0,1.48,662536,0,4.701,1,0,0,47170,64152
3413,0,60.52,666612,0,5.515,1,0,0,1962713,64523
3414,0,18.81,678677,0,4.434,1,0,0,597308,65618
3415,0,3.15,671636,0,5.293,1,0,0,91887,65229
3416,0,29.61,665012,0,4.45,1,0,0,872259,64400
3417,0,17.37,667780,0,5.194,1,0,0,549408,64028
3418,0,58.27,659996,0,4.384,1,0,0,1792793,64041
3419,0,28.43,672432,0,4.97,1,0,0,857602,65121
342,0,30.25,669019,0,4.563,1,0,0,814551,64807
3420,0,41.27,652605,0,5.498,1,0,0,1362696,62274
3421,0,49.93,659670,0,4.209,1,0,0,1562046,63690
3422,0,5.59,660977,0,4.778,1,0,0,177743,63636
3423,0,58.93,666764,0,4.362,1,0,0,1815759,64312
3424,0,39.50,670618,0,5.294,1,0,0,1270493,64631
3425,0,12.63,663318,0,4.939,1,0,0,345190,64317
3426,0,21.86,675547,0,5.294,1,0,0,553437,65434
3427,0,21.55,664582,0,4.025,1,0,0,666328,64155
3428,0,29.06,667209,0,5.062,1,0,0,828992,64632
3429,0,8.95,654741,0,4.301,1,0,0,216194,63186
343,0,4.51,677416,0,6.303,1,0,0,169361,65866
3430,0,12.06,664027,0,4.504,1,0,0,320252,64233
3431,0,12.96,669274,0,4.056,1,0,0,308773,64864
3432,0,39.68,665244,0,4.839,1,0,0,1218385,64505
3433,0,11.09,662315,0,4.011,1,0,0,196468,63764
3434,0,3.14,674681,0,5.086,1,0,0,94233,65527
3435,0,20.58,662947,0,5.349,1,0,0,553646,64394
3436,0,25.83,657924,0,5.011,1,0,0,860196,63766
3437,0,39.38,671664,0,4.714,1,0,0,1545067,65350
